business_unit,trip_id,trip_type,trip_date,stwid,route_rating,driver_rating,cab_rating,safety_rating,marshal_rating,creation_time
pinnacle-Slc,"3,000,192",LOGOUT,"May 13, 2026, 3:30 PM","100,384",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,193",LOGIN,"May 13, 2026, 9:00 AM","100,385",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,193",LOGIN,"May 13, 2026, 9:00 AM","100,386",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,194",LOGIN,"May 13, 2026, 9:00 AM","100,387",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,194",LOGIN,"May 13, 2026, 9:00 AM","100,388",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,195",LOGOUT,"May 13, 2026, 3:30 PM","100,389",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,195",LOGOUT,"May 13, 2026, 3:30 PM","100,390",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,196",LOGOUT,"May 13, 2026, 3:30 PM","100,391",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,196",LOGOUT,"May 13, 2026, 3:30 PM","100,392",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,197",LOGIN,"May 13, 2026, 9:00 AM","100,393",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,197",LOGIN,"May 13, 2026, 9:00 AM","100,394",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,198",LOGIN,"May 13, 2026, 9:00 AM","100,395",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,198",LOGIN,"May 13, 2026, 9:00 AM","100,396",5,5,5,4,0,"May 13, 2026, 11:00 AM"
pinnacle-Slc,"3,000,199",LOGOUT,"May 13, 2026, 3:30 PM","100,397",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,199",LOGOUT,"May 13, 2026, 3:30 PM","100,398",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,200",LOGOUT,"May 13, 2026, 3:30 PM","100,399",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,200",LOGOUT,"May 13, 2026, 3:30 PM","100,400",5,5,5,4,0,"May 13, 2026, 5:30 PM"
pinnacle-Slc,"3,000,201",LOGIN,"May 14, 2026, 9:00 AM","100,401",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,201",LOGIN,"May 14, 2026, 9:00 AM","100,402",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,202",LOGIN,"May 14, 2026, 9:00 AM","100,403",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,202",LOGIN,"May 14, 2026, 9:00 AM","100,404",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,203",LOGOUT,"May 14, 2026, 3:30 PM","100,405",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,203",LOGOUT,"May 14, 2026, 3:30 PM","100,406",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,204",LOGOUT,"May 14, 2026, 3:30 PM","100,407",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,204",LOGOUT,"May 14, 2026, 3:30 PM","100,408",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,205",LOGIN,"May 14, 2026, 9:00 AM","100,409",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,205",LOGIN,"May 14, 2026, 9:00 AM","100,410",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,206",LOGIN,"May 14, 2026, 9:00 AM","100,411",5,2,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,206",LOGIN,"May 14, 2026, 9:00 AM","100,412",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,207",LOGOUT,"May 14, 2026, 3:30 PM","100,413",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,207",LOGOUT,"May 14, 2026, 3:30 PM","100,414",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,208",LOGOUT,"May 14, 2026, 3:30 PM","100,415",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,208",LOGOUT,"May 14, 2026, 3:30 PM","100,416",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,209",LOGIN,"May 14, 2026, 9:00 AM","100,417",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,209",LOGIN,"May 14, 2026, 9:00 AM","100,418",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,210",LOGIN,"May 14, 2026, 9:00 AM","100,419",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,210",LOGIN,"May 14, 2026, 9:00 AM","100,420",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,211",LOGOUT,"May 14, 2026, 3:30 PM","100,421",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,211",LOGOUT,"May 14, 2026, 3:30 PM","100,422",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,212",LOGOUT,"May 14, 2026, 3:30 PM","100,423",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,212",LOGOUT,"May 14, 2026, 3:30 PM","100,424",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,213",LOGIN,"May 14, 2026, 9:00 AM","100,425",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,213",LOGIN,"May 14, 2026, 9:00 AM","100,426",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,214",LOGIN,"May 14, 2026, 9:00 AM","100,427",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,214",LOGIN,"May 14, 2026, 9:00 AM","100,428",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,215",LOGOUT,"May 14, 2026, 3:30 PM","100,429",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,215",LOGOUT,"May 14, 2026, 3:30 PM","100,430",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,216",LOGOUT,"May 14, 2026, 3:30 PM","100,431",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,216",LOGOUT,"May 14, 2026, 3:30 PM","100,432",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,217",LOGIN,"May 14, 2026, 9:00 AM","100,433",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,217",LOGIN,"May 14, 2026, 9:00 AM","100,434",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,218",LOGIN,"May 14, 2026, 9:00 AM","100,435",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,218",LOGIN,"May 14, 2026, 9:00 AM","100,436",5,5,5,4,0,"May 14, 2026, 11:00 AM"
pinnacle-Slc,"3,000,219",LOGOUT,"May 14, 2026, 3:30 PM","100,437",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,219",LOGOUT,"May 14, 2026, 3:30 PM","100,438",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,220",LOGOUT,"May 14, 2026, 3:30 PM","100,439",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,220",LOGOUT,"May 14, 2026, 3:30 PM","100,440",5,5,5,4,0,"May 14, 2026, 5:30 PM"
pinnacle-Slc,"3,000,221",LOGIN,"May 15, 2026, 9:00 AM","100,441",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,221",LOGIN,"May 15, 2026, 9:00 AM","100,442",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,222",LOGIN,"May 15, 2026, 9:00 AM","100,443",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,222",LOGIN,"May 15, 2026, 9:00 AM","100,444",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,223",LOGOUT,"May 15, 2026, 3:30 PM","100,445",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,223",LOGOUT,"May 15, 2026, 3:30 PM","100,446",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,224",LOGOUT,"May 15, 2026, 3:30 PM","100,447",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,224",LOGOUT,"May 15, 2026, 3:30 PM","100,448",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,225",LOGIN,"May 15, 2026, 9:00 AM","100,449",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,225",LOGIN,"May 15, 2026, 9:00 AM","100,450",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,226",LOGIN,"May 15, 2026, 9:00 AM","100,451",5,2,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,226",LOGIN,"May 15, 2026, 9:00 AM","100,452",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,227",LOGOUT,"May 15, 2026, 3:30 PM","100,453",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,227",LOGOUT,"May 15, 2026, 3:30 PM","100,454",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,228",LOGOUT,"May 15, 2026, 3:30 PM","100,455",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,228",LOGOUT,"May 15, 2026, 3:30 PM","100,456",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,229",LOGIN,"May 15, 2026, 9:00 AM","100,457",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,229",LOGIN,"May 15, 2026, 9:00 AM","100,458",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,230",LOGIN,"May 15, 2026, 9:00 AM","100,459",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,230",LOGIN,"May 15, 2026, 9:00 AM","100,460",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,231",LOGOUT,"May 15, 2026, 3:30 PM","100,461",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,231",LOGOUT,"May 15, 2026, 3:30 PM","100,462",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,232",LOGOUT,"May 15, 2026, 3:30 PM","100,463",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,232",LOGOUT,"May 15, 2026, 3:30 PM","100,464",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,233",LOGIN,"May 15, 2026, 9:00 AM","100,465",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,233",LOGIN,"May 15, 2026, 9:00 AM","100,466",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,234",LOGIN,"May 15, 2026, 9:00 AM","100,467",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,234",LOGIN,"May 15, 2026, 9:00 AM","100,468",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,235",LOGOUT,"May 15, 2026, 3:30 PM","100,469",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,235",LOGOUT,"May 15, 2026, 3:30 PM","100,470",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,236",LOGOUT,"May 15, 2026, 3:30 PM","100,471",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,236",LOGOUT,"May 15, 2026, 3:30 PM","100,472",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,237",LOGIN,"May 15, 2026, 9:00 AM","100,473",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,237",LOGIN,"May 15, 2026, 9:00 AM","100,474",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,238",LOGIN,"May 15, 2026, 9:00 AM","100,475",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,238",LOGIN,"May 15, 2026, 9:00 AM","100,476",5,5,5,4,0,"May 15, 2026, 11:00 AM"
pinnacle-Slc,"3,000,239",LOGOUT,"May 15, 2026, 3:30 PM","100,477",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,239",LOGOUT,"May 15, 2026, 3:30 PM","100,478",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,240",LOGOUT,"May 15, 2026, 3:30 PM","100,479",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,240",LOGOUT,"May 15, 2026, 3:30 PM","100,480",5,5,5,4,0,"May 15, 2026, 5:30 PM"
pinnacle-Slc,"3,000,241",LOGIN,"May 16, 2026, 9:00 AM","100,481",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,241",LOGIN,"May 16, 2026, 9:00 AM","100,482",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,242",LOGIN,"May 16, 2026, 9:00 AM","100,483",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,242",LOGIN,"May 16, 2026, 9:00 AM","100,484",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,243",LOGOUT,"May 16, 2026, 3:30 PM","100,485",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,243",LOGOUT,"May 16, 2026, 3:30 PM","100,486",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,244",LOGOUT,"May 16, 2026, 3:30 PM","100,487",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,244",LOGOUT,"May 16, 2026, 3:30 PM","100,488",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,245",LOGIN,"May 16, 2026, 9:00 AM","100,489",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,245",LOGIN,"May 16, 2026, 9:00 AM","100,490",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,246",LOGIN,"May 16, 2026, 9:00 AM","100,491",5,2,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,246",LOGIN,"May 16, 2026, 9:00 AM","100,492",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,247",LOGOUT,"May 16, 2026, 3:30 PM","100,493",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,247",LOGOUT,"May 16, 2026, 3:30 PM","100,494",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,248",LOGOUT,"May 16, 2026, 3:30 PM","100,495",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,248",LOGOUT,"May 16, 2026, 3:30 PM","100,496",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,249",LOGIN,"May 16, 2026, 9:00 AM","100,497",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,249",LOGIN,"May 16, 2026, 9:00 AM","100,498",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,250",LOGIN,"May 16, 2026, 9:00 AM","100,499",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,250",LOGIN,"May 16, 2026, 9:00 AM","100,500",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,251",LOGOUT,"May 16, 2026, 3:30 PM","100,501",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,251",LOGOUT,"May 16, 2026, 3:30 PM","100,502",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,252",LOGOUT,"May 16, 2026, 3:30 PM","100,503",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,252",LOGOUT,"May 16, 2026, 3:30 PM","100,504",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,253",LOGIN,"May 16, 2026, 9:00 AM","100,505",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,253",LOGIN,"May 16, 2026, 9:00 AM","100,506",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,254",LOGIN,"May 16, 2026, 9:00 AM","100,507",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,254",LOGIN,"May 16, 2026, 9:00 AM","100,508",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,255",LOGOUT,"May 16, 2026, 3:30 PM","100,509",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,255",LOGOUT,"May 16, 2026, 3:30 PM","100,510",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,256",LOGOUT,"May 16, 2026, 3:30 PM","100,511",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,256",LOGOUT,"May 16, 2026, 3:30 PM","100,512",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,257",LOGIN,"May 16, 2026, 9:00 AM","100,513",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,257",LOGIN,"May 16, 2026, 9:00 AM","100,514",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,258",LOGIN,"May 16, 2026, 9:00 AM","100,515",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,258",LOGIN,"May 16, 2026, 9:00 AM","100,516",5,5,5,4,0,"May 16, 2026, 11:00 AM"
pinnacle-Slc,"3,000,259",LOGOUT,"May 16, 2026, 3:30 PM","100,517",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,259",LOGOUT,"May 16, 2026, 3:30 PM","100,518",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,260",LOGOUT,"May 16, 2026, 3:30 PM","100,519",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,260",LOGOUT,"May 16, 2026, 3:30 PM","100,520",5,5,5,4,0,"May 16, 2026, 5:30 PM"
pinnacle-Slc,"3,000,261",LOGIN,"May 17, 2026, 9:00 AM","100,521",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,261",LOGIN,"May 17, 2026, 9:00 AM","100,522",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,262",LOGIN,"May 17, 2026, 9:00 AM","100,523",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,262",LOGIN,"May 17, 2026, 9:00 AM","100,524",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,263",LOGOUT,"May 17, 2026, 3:30 PM","100,525",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,263",LOGOUT,"May 17, 2026, 3:30 PM","100,526",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,264",LOGOUT,"May 17, 2026, 3:30 PM","100,527",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,264",LOGOUT,"May 17, 2026, 3:30 PM","100,528",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,265",LOGIN,"May 17, 2026, 9:00 AM","100,529",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,265",LOGIN,"May 17, 2026, 9:00 AM","100,530",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,266",LOGIN,"May 17, 2026, 9:00 AM","100,531",5,2,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,266",LOGIN,"May 17, 2026, 9:00 AM","100,532",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,267",LOGOUT,"May 17, 2026, 3:30 PM","100,533",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,267",LOGOUT,"May 17, 2026, 3:30 PM","100,534",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,268",LOGOUT,"May 17, 2026, 3:30 PM","100,535",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,268",LOGOUT,"May 17, 2026, 3:30 PM","100,536",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,269",LOGIN,"May 17, 2026, 9:00 AM","100,537",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,269",LOGIN,"May 17, 2026, 9:00 AM","100,538",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,270",LOGIN,"May 17, 2026, 9:00 AM","100,539",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,270",LOGIN,"May 17, 2026, 9:00 AM","100,540",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,271",LOGOUT,"May 17, 2026, 3:30 PM","100,541",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,271",LOGOUT,"May 17, 2026, 3:30 PM","100,542",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,272",LOGOUT,"May 17, 2026, 3:30 PM","100,543",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,272",LOGOUT,"May 17, 2026, 3:30 PM","100,544",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,273",LOGIN,"May 17, 2026, 9:00 AM","100,545",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,273",LOGIN,"May 17, 2026, 9:00 AM","100,546",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,274",LOGIN,"May 17, 2026, 9:00 AM","100,547",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,274",LOGIN,"May 17, 2026, 9:00 AM","100,548",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,275",LOGOUT,"May 17, 2026, 3:30 PM","100,549",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,275",LOGOUT,"May 17, 2026, 3:30 PM","100,550",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,276",LOGOUT,"May 17, 2026, 3:30 PM","100,551",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,276",LOGOUT,"May 17, 2026, 3:30 PM","100,552",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,277",LOGIN,"May 17, 2026, 9:00 AM","100,553",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,277",LOGIN,"May 17, 2026, 9:00 AM","100,554",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,278",LOGIN,"May 17, 2026, 9:00 AM","100,555",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,278",LOGIN,"May 17, 2026, 9:00 AM","100,556",5,5,5,4,0,"May 17, 2026, 11:00 AM"
pinnacle-Slc,"3,000,279",LOGOUT,"May 17, 2026, 3:30 PM","100,557",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,279",LOGOUT,"May 17, 2026, 3:30 PM","100,558",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,280",LOGOUT,"May 17, 2026, 3:30 PM","100,559",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,280",LOGOUT,"May 17, 2026, 3:30 PM","100,560",5,5,5,4,0,"May 17, 2026, 5:30 PM"
pinnacle-Slc,"3,000,281",LOGIN,"May 18, 2026, 9:00 AM","100,561",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,281",LOGIN,"May 18, 2026, 9:00 AM","100,562",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,282",LOGIN,"May 18, 2026, 9:00 AM","100,563",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,282",LOGIN,"May 18, 2026, 9:00 AM","100,564",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,283",LOGOUT,"May 18, 2026, 3:30 PM","100,565",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,283",LOGOUT,"May 18, 2026, 3:30 PM","100,566",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,284",LOGOUT,"May 18, 2026, 3:30 PM","100,567",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,284",LOGOUT,"May 18, 2026, 3:30 PM","100,568",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,285",LOGIN,"May 18, 2026, 9:00 AM","100,569",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,285",LOGIN,"May 18, 2026, 9:00 AM","100,570",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,286",LOGIN,"May 18, 2026, 9:00 AM","100,571",5,2,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,286",LOGIN,"May 18, 2026, 9:00 AM","100,572",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,287",LOGOUT,"May 18, 2026, 3:30 PM","100,573",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,287",LOGOUT,"May 18, 2026, 3:30 PM","100,574",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,288",LOGOUT,"May 18, 2026, 3:30 PM","100,575",5,5,5,4,0,"May 18, 2026, 5:30 PM"
