tenant_id,trip_id,service_date,city,site_id,shift_id,service_mode,route_id,vendor_id,driver_id,vehicle_id,scheduled_start_at_utc,scheduled_drop_at_utc,actual_start_at_utc,actual_drop_at_utc,trip_status,pickup_delay_minutes,arrival_delay_minutes,delay_reason,planned_distance_km,actual_distance_km,vehicle_capacity,booked_employees,boarded_employees,no_show_count,quoted_cost,actual_cost,currency,sla_tolerance_minutes,on_time_arrival_flag,gps_expected_points,gps_recorded_points,gps_coverage_pct,feedback_response_count,avg_feedback_rating,safety_incident_flag,compliance_status,fuel_type,estimated_co2_kg,data_quality_flags
TNT_002,TRP_0015960,2026-06-30,Hyderabad,SITE_HYD_01,SHIFT_MORNING,CAB,RTE_002_056,VND_002_01,DRV_0329,VEH_0149,2026-06-30T05:41:00.000Z,2026-06-30T06:08:00.000Z,2026-06-30T05:41:00.000Z,2026-06-30T06:08:00.000Z,COMPLETED,0,0,,14.6,15.6,4,1,1,0,460.4,464.08,INR,10,true,20,18,91.4,0,,false,COMPLIANT,CNG,1.87,
TNT_002,TRP_0047824,2026-07-04,Hyderabad,SITE_HYD_01,SHIFT_MORNING,CAB,RTE_002_038,VND_002_02,DRV_0318,VEH_0222,2026-07-04T05:41:00.000Z,2026-07-04T06:25:00.000Z,2026-07-04T05:48:00.000Z,2026-07-04T06:35:00.000Z,COMPLETED,7,10,,19.6,18.2,4,1,1,0,580.4,614.64,INR,10,true,20,19,94,0,,false,COMPLIANT,CNG,2.18,
TNT_001,TRP_0025972,2026-07-22,Bengaluru,SITE_BLR_02,SHIFT_MORNING,CAB,RTE_001_010,VND_001_01,DRV_0025,VEH_0037,2026-07-22T05:24:00.000Z,2026-07-22T05:51:00.000Z,2026-07-22T05:27:00.000Z,2026-07-22T05:58:00.000Z,COMPLETED,3,7,,13.6,13.4,4,1,1,0,436.4,440.76,INR,10,true,20,19,96.9,0,,false,COMPLIANT,DIESEL,2.55,
TNT_001,TRP_0008383,2026-06-13,Bengaluru,SITE_BLR_02,SHIFT_NIGHT,CAB,RTE_001_037,VND_001_02,DRV_0122,VEH_0038,2026-06-13T21:00:00.000Z,2026-06-13T22:06:00.000Z,,,CANCELLED,,,,25.4,0,4,1,0,1,719.6,107.94,INR,10,,0,0,0,0,,false,COMPLIANT,DIESEL,0,
TNT_002,TRP_0002485,2026-07-25,Hyderabad,SITE_HYD_01,SHIFT_EVENING,NODAL,RTE_002_041,VND_002_03,DRV_0463,VEH_0019,2026-07-25T13:20:00.000Z,2026-07-25T13:54:00.000Z,2026-07-25T13:21:00.000Z,2026-07-25T13:56:00.000Z,COMPLETED,1,2,,14.5,13.8,12,3,3,0,559.5,602.58,INR,10,true,20,18,91.7,0,,false,COMPLIANT,DIESEL,2.62,
TNT_001,TRP_0029334,2026-08-23,Bengaluru,SITE_BLR_02,SHIFT_NIGHT,SHUTTLE,RTE_001_034,VND_001_02,DRV_0494,VEH_0026,2026-08-23T21:02:00.000Z,2026-08-23T22:11:00.000Z,2026-08-23T21:00:00.000Z,2026-08-23T22:07:00.000Z,COMPLETED,-2,-4,,38,36.5,40,6,6,0,1706,1682.12,INR,10,true,20,19,94,1,3,false,COMPLIANT,DIESEL,6.94,
TNT_001,TRP_0010804,2026-06-04,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_028,VND_001_02,DRV_0218,VEH_0038,2026-06-04T05:31:00.000Z,2026-06-04T06:04:00.000Z,2026-06-04T05:43:00.000Z,2026-06-04T06:26:00.000Z,COMPLETED,12,22,TRAFFIC,18.4,19.3,4,1,1,0,551.6,547.19,INR,10,false,20,19,95.5,0,,false,COMPLIANT,DIESEL,3.67,
TNT_001,TRP_0013101,2026-07-21,Bengaluru,SITE_BLR_01,SHIFT_DAY,NODAL,RTE_001_013,VND_001_01,DRV_0049,VEH_0085,2026-07-21T08:28:00.000Z,2026-07-21T09:00:00.000Z,2026-07-21T08:29:00.000Z,2026-07-21T09:02:00.000Z,COMPLETED,1,2,,13,14.7,12,2,2,0,513,515.56,INR,10,true,20,19,92.9,0,,false,COMPLIANT,CNG,1.76,
TNT_001,TRP_0019842,2026-07-12,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_028,VND_001_04,DRV_0460,VEH_0040,2026-07-12T05:18:00.000Z,2026-07-12T06:00:00.000Z,2026-07-12T05:17:00.000Z,2026-07-12T05:59:00.000Z,COMPLETED,-1,-1,,17.8,17.7,4,1,1,0,537.2,553.32,INR,10,true,20,19,94.1,0,,false,COMPLIANT,CNG,2.12,
TNT_001,TRP_0030741,2026-07-21,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_019,VND_001_03,DRV_0483,VEH_0147,2026-07-21T08:01:00.000Z,2026-07-21T08:29:00.000Z,2026-07-21T08:06:00.000Z,2026-07-21T08:39:00.000Z,COMPLETED,5,10,,14.9,14.3,4,1,1,0,467.6,500.33,INR,10,true,20,18,91.8,0,,false,COMPLIANT,CNG,1.72,
TNT_001,TRP_0017955,2026-07-15,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_064,VND_001_02,DRV_0278,VEH_0074,2026-07-15T05:39:00.000Z,2026-07-15T06:33:00.000Z,2026-07-15T05:40:00.000Z,2026-07-15T06:34:00.000Z,COMPLETED,1,1,,29.3,32.4,4,1,1,0,813.2,835.97,INR,10,true,20,19,93.4,1,4,false,COMPLIANT,CNG,3.89,
TNT_001,TRP_0031544,2026-07-14,Bengaluru,SITE_BLR_01,SHIFT_EVENING,CAB,RTE_001_001,VND_001_04,DRV_0244,VEH_0220,2026-07-14T13:31:00.000Z,2026-07-14T14:25:00.000Z,2026-07-14T13:32:00.000Z,2026-07-14T14:27:00.000Z,COMPLETED,1,2,,26.6,27.7,4,1,1,0,748.4,737.17,INR,10,true,20,19,93.8,1,5,false,COMPLIANT,EV,0.97,
TNT_001,TRP_0027677,2026-07-17,Bengaluru,SITE_BLR_01,SHIFT_MORNING,NODAL,RTE_001_022,VND_001_03,DRV_0435,VEH_0087,2026-07-17T05:23:00.000Z,2026-07-17T05:43:00.000Z,2026-07-17T05:28:00.000Z,2026-07-17T05:52:00.000Z,COMPLETED,5,9,,9.7,10.7,12,3,3,0,410.7,415.22,INR,10,true,20,19,96.2,0,,false,COMPLIANT,EV,0.37,
TNT_002,TRP_0011204,2026-07-14,Hyderabad,SITE_HYD_01,SHIFT_DAY,SHUTTLE,RTE_002_062,VND_002_01,DRV_0197,VEH_0245,2026-07-14T08:39:00.000Z,2026-07-14T09:27:00.000Z,2026-07-14T08:40:00.000Z,2026-07-14T09:28:00.000Z,COMPLETED,1,1,,19.8,18.4,40,6,6,0,941.6,999.98,INR,10,true,20,20,99.2,0,,false,COMPLIANT,DIESEL,3.5,
TNT_001,TRP_0024984,2026-07-24,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_046,VND_001_02,DRV_0158,VEH_0218,2026-07-24T21:17:00.000Z,2026-07-24T22:08:00.000Z,2026-07-24T21:17:00.000Z,2026-07-24T22:08:00.000Z,COMPLETED,0,0,,24.9,25.2,4,1,1,0,707.6,737.32,INR,10,true,20,20,98,0,,false,COMPLIANT,DIESEL,4.79,
TNT_002,TRP_0007291,2026-06-01,Hyderabad,SITE_HYD_02,SHIFT_MORNING,CAB,RTE_002_020,VND_002_04,DRV_0356,VEH_0044,2026-06-01T05:45:00.000Z,2026-06-01T06:05:00.000Z,2026-06-01T05:45:00.000Z,2026-06-01T06:06:00.000Z,COMPLETED,0,1,,10.3,10.7,4,1,1,0,357.2,360.06,INR,10,true,20,19,93.8,1,5,false,COMPLIANT,EV,0.37,
TNT_003,TRP_0009413,2026-07-23,Gurugram,SITE_NCR_01,SHIFT_NIGHT,CAB,RTE_003_075,VND_003_02,DRV_0046,VEH_0010,2026-07-23T21:10:00.000Z,2026-07-23T22:02:00.000Z,2026-07-23T21:14:00.000Z,2026-07-23T22:10:00.000Z,COMPLETED,4,8,,23.2,24.4,4,1,0,1,666.8,694.14,INR,10,true,20,19,94.9,0,,false,COMPLIANT,CNG,2.93,
TNT_001,TRP_0011340,2026-08-29,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_001,VND_001_01,DRV_0325,VEH_0001,2026-08-29T21:45:00.000Z,2026-08-29T22:37:00.000Z,2026-08-29T21:56:00.000Z,2026-08-29T22:56:00.000Z,COMPLETED,11,19,ROUTE_DEVIATION,27.2,30.1,4,1,1,0,762.8,823.58,INR,10,false,20,11,57.2,0,,false,COMPLIANT,DIESEL,5.72,GPS_GAP
TNT_001,TRP_0043476,2026-06-06,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,NODAL,RTE_001_013,VND_001_03,DRV_0159,VEH_0231,2026-06-06T21:16:00.000Z,2026-06-06T21:38:00.000Z,2026-06-06T21:17:00.000Z,2026-06-06T21:40:00.000Z,COMPLETED,1,2,,10.6,11.5,12,2,2,0,438.6,457.9,INR,10,true,20,18,91.3,0,,false,COMPLIANT,CNG,1.38,
TNT_001,TRP_0004618,2026-06-28,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_001,VND_001_03,DRV_0123,VEH_0327,2026-06-28T08:18:00.000Z,2026-06-28T08:54:00.000Z,2026-06-28T08:51:00.000Z,2026-06-28T09:42:00.000Z,COMPLETED,33,48,TRAFFIC,19.7,19.5,4,1,1,0,582.8,607.86,INR,10,false,20,18,90.3,0,,false,COMPLIANT,CNG,2.34,
TNT_002,TRP_0003483,2026-08-02,Hyderabad,SITE_HYD_02,SHIFT_MORNING,CAB,RTE_002_065,VND_002_03,DRV_0019,VEH_0187,2026-08-02T05:07:00.000Z,2026-08-02T05:54:00.000Z,2026-08-02T05:06:00.000Z,2026-08-02T05:52:00.000Z,COMPLETED,-1,-2,,21.5,21.5,4,1,1,0,626,669.19,INR,10,true,20,19,93,0,,false,COMPLIANT,DIESEL,4.08,
TNT_001,TRP_0003136,2026-08-15,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_001,VND_001_02,DRV_0446,VEH_0290,2026-08-15T08:10:00.000Z,2026-08-15T08:58:00.000Z,2026-08-15T08:20:00.000Z,2026-08-15T09:25:00.000Z,COMPLETED,10,27,TRAFFIC,24.4,22.7,4,1,1,0,695.6,737.34,INR,10,false,20,19,94.2,1,4,false,COMPLIANT,EV,0.79,
TNT_001,TRP_0019332,2026-08-11,Bengaluru,SITE_BLR_02,SHIFT_NIGHT,NODAL,RTE_001_067,VND_001_01,DRV_0121,VEH_0265,2026-08-11T21:25:00.000Z,2026-08-11T22:19:00.000Z,2026-08-11T21:52:00.000Z,2026-08-11T22:56:00.000Z,COMPLETED,27,37,TRAFFIC,28,30,12,2,2,0,978,1022.01,INR,10,false,20,19,97.2,0,,false,COMPLIANT,EV,1.05,
TNT_001,TRP_0040435,2026-06-25,Bengaluru,SITE_BLR_01,SHIFT_EVENING,CAB,RTE_001_019,VND_001_04,DRV_0412,VEH_0040,2026-06-25T13:29:00.000Z,2026-06-25T13:50:00.000Z,2026-06-25T13:28:00.000Z,2026-06-25T13:47:00.000Z,COMPLETED,-1,-3,,10.7,11.1,4,1,1,0,366.8,369.37,INR,10,true,20,19,96.5,1,5,false,COMPLIANT,CNG,1.33,
TNT_002,TRP_0014501,2026-06-11,Hyderabad,SITE_HYD_02,SHIFT_EVENING,CAB,RTE_002_065,VND_002_04,DRV_0332,VEH_0152,2026-06-11T13:04:00.000Z,2026-06-11T14:00:00.000Z,2026-06-11T13:09:00.000Z,2026-06-11T14:09:00.000Z,COMPLETED,5,9,,22.2,23.4,4,1,1,0,642.8,628.66,INR,10,true,20,20,99.2,1,5,false,REVIEW_REQUIRED,CNG,2.81,COMPLIANCE_REVIEW
TNT_002,TRP_0026332,2026-07-22,Hyderabad,SITE_HYD_01,SHIFT_DAY,CAB,RTE_002_038,VND_002_01,DRV_0401,VEH_0005,2026-07-22T08:22:00.000Z,2026-07-22T08:53:00.000Z,2026-07-22T08:44:00.000Z,2026-07-22T09:29:00.000Z,COMPLETED,22,36,VEHICLE_ISSUE,16,16.4,4,1,1,0,494,529.07,INR,10,false,20,18,90.6,0,,false,COMPLIANT,DIESEL,3.12,
TNT_001,TRP_0008194,2026-06-04,Bengaluru,SITE_BLR_02,SHIFT_MORNING,NODAL,RTE_001_031,VND_001_04,DRV_0376,VEH_0088,2026-06-04T05:38:00.000Z,2026-06-04T05:59:00.000Z,2026-06-04T05:36:00.000Z,2026-06-04T05:53:00.000Z,COMPLETED,-2,-6,,8.6,9.6,12,2,2,0,376.6,362.67,INR,10,true,20,19,94.7,0,,false,COMPLIANT,EV,0.34,
TNT_003,TRP_0041253,2026-07-03,Gurugram,SITE_NCR_01,SHIFT_DAY,CAB,RTE_003_030,VND_003_02,DRV_0094,VEH_0226,2026-07-03T08:28:00.000Z,2026-07-03T09:00:00.000Z,2026-07-03T08:27:00.000Z,2026-07-03T08:56:00.000Z,COMPLETED,-1,-4,,15.2,15.6,4,1,1,0,474.8,504.71,INR,10,true,20,19,93.8,0,,false,COMPLIANT,EV,0.55,
TNT_002,TRP_0040451,2026-07-11,Hyderabad,SITE_HYD_02,SHIFT_DAY,CAB,RTE_002_011,VND_002_03,DRV_0127,VEH_0115,2026-07-11T08:38:00.000Z,2026-07-11T09:07:00.000Z,2026-07-11T08:40:00.000Z,2026-07-11T09:10:00.000Z,COMPLETED,2,3,,11.3,10.7,4,1,1,0,381.2,397.97,INR,10,true,20,20,99.3,0,,false,COMPLIANT,EV,0.37,
TNT_002,TRP_0045899,2026-08-28,Hyderabad,SITE_HYD_01,SHIFT_EVENING,CAB,RTE_002_038,VND_002_02,DRV_0366,VEH_0078,2026-08-28T13:03:00.000Z,2026-08-28T13:45:00.000Z,2026-08-28T13:18:00.000Z,2026-08-28T14:21:00.000Z,COMPLETED,15,36,TRAFFIC,20,21.7,4,1,1,0,590,624.81,INR,10,false,20,20,99.4,0,,false,COMPLIANT,CNG,2.6,
TNT_001,TRP_0011100,2026-06-30,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,NODAL,RTE_001_049,VND_001_03,DRV_0207,VEH_0123,2026-06-30T21:06:00.000Z,2026-06-30T21:43:00.000Z,2026-06-30T21:29:00.000Z,2026-06-30T22:19:00.000Z,COMPLETED,23,36,WEATHER,16.2,17.4,12,2,2,0,612.2,628.73,INR,10,false,20,19,93.6,0,,false,COMPLIANT,EV,0.61,
TNT_001,TRP_0014093,2026-07-23,Bengaluru,SITE_BLR_02,SHIFT_NIGHT,NODAL,RTE_001_004,VND_001_03,DRV_0183,VEH_0159,2026-07-23T21:08:00.000Z,2026-07-23T21:46:00.000Z,2026-07-23T21:11:00.000Z,2026-07-23T21:54:00.000Z,COMPLETED,3,8,,17.5,18.1,12,3,3,0,652.5,674.69,INR,10,true,20,19,93.1,0,,false,REVIEW_REQUIRED,DIESEL,3.44,COMPLIANCE_REVIEW
TNT_003,TRP_0026805,2026-08-14,Noida,SITE_NCR_02,SHIFT_DAY,NODAL,RTE_003_015,VND_003_02,DRV_0358,VEH_0130,2026-08-14T08:17:00.000Z,2026-08-14T08:48:00.000Z,2026-08-14T08:15:00.000Z,2026-08-14T08:44:00.000Z,COMPLETED,-2,-4,,12.8,13.8,12,3,3,0,506.8,489.06,INR,10,true,20,19,95.7,0,,false,COMPLIANT,EV,0.48,
TNT_002,TRP_0017692,2026-07-22,Hyderabad,SITE_HYD_01,SHIFT_DAY,CAB,RTE_002_047,VND_002_03,DRV_0115,VEH_0115,2026-07-22T08:34:00.000Z,2026-07-22T09:03:00.000Z,2026-07-22T08:35:00.000Z,2026-07-22T09:04:00.000Z,COMPLETED,1,1,,15.6,17.2,4,1,1,0,484.4,505.71,INR,10,true,20,20,99,0,,false,COMPLIANT,EV,0.6,
TNT_001,TRP_0027204,2026-06-24,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_019,VND_001_02,DRV_0482,VEH_0254,2026-06-24T21:02:00.000Z,2026-06-24T21:23:00.000Z,2026-06-24T21:00:00.000Z,2026-06-24T21:17:00.000Z,COMPLETED,-2,-6,,11,12.1,4,1,1,0,374,396.81,INR,10,true,20,19,95.6,0,,false,COMPLIANT,CNG,1.45,
TNT_002,TRP_0009467,2026-06-17,Hyderabad,SITE_HYD_01,SHIFT_NIGHT,CAB,RTE_002_002,VND_002_04,DRV_0140,VEH_0260,2026-06-17T21:05:00.000Z,2026-06-17T21:31:00.000Z,2026-06-17T21:09:00.000Z,2026-06-17T21:37:00.000Z,COMPLETED,4,6,,12.1,13.8,4,1,1,0,400.4,390.79,INR,10,true,20,20,98.8,0,,false,COMPLIANT,EV,0.48,
TNT_001,TRP_0012679,2026-08-18,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_064,VND_001_03,DRV_0291,VEH_0183,2026-08-18T08:15:00.000Z,2026-08-18T09:43:00.000Z,2026-08-18T08:19:00.000Z,2026-08-18T09:48:00.000Z,COMPLETED,4,5,,33.8,36.9,4,1,1,0,921.2,980.16,INR,10,true,20,20,98.2,0,,false,COMPLIANT,EV,1.29,
TNT_001,TRP_0023427,2026-06-27,Bengaluru,SITE_BLR_01,SHIFT_EVENING,SHUTTLE,RTE_001_070,VND_001_01,DRV_0469,VEH_0349,2026-06-27T13:00:00.000Z,2026-06-27T13:53:00.000Z,2026-06-27T13:02:00.000Z,2026-06-27T13:56:00.000Z,COMPLETED,2,3,,25.1,25.7,40,5,5,0,1164.2,1216.59,INR,10,true,20,18,91.1,0,,false,REVIEW_REQUIRED,DIESEL,4.88,COMPLIANCE_REVIEW
TNT_002,TRP_0020250,2026-08-29,Hyderabad,SITE_HYD_01,SHIFT_DAY,NODAL,RTE_002_032,VND_002_03,DRV_0127,VEH_0127,2026-08-29T08:07:00.000Z,2026-08-29T08:59:00.000Z,2026-08-29T08:22:00.000Z,2026-08-29T09:22:00.000Z,COMPLETED,15,23,DRIVER_LATE,21.5,21.2,12,2,2,0,776.5,804.45,INR,10,false,20,20,99.2,0,,false,COMPLIANT,CNG,2.54,
TNT_001,TRP_0037466,2026-06-26,Bengaluru,SITE_BLR_01,SHIFT_EVENING,SHUTTLE,RTE_001_025,VND_001_01,DRV_0313,VEH_0349,2026-06-26T13:09:00.000Z,2026-06-26T13:59:00.000Z,2026-06-26T13:42:00.000Z,2026-06-26T14:56:00.000Z,COMPLETED,33,57,WEATHER,25.5,26.4,40,5,5,0,1181,1225.88,INR,10,false,20,18,91.2,0,,false,COMPLIANT,DIESEL,5.02,
TNT_002,TRP_0021908,2026-07-08,Hyderabad,SITE_HYD_01,SHIFT_MORNING,CAB,RTE_002_038,VND_002_01,DRV_0497,VEH_0185,2026-07-08T05:06:00.000Z,2026-07-08T05:43:00.000Z,2026-07-08T05:10:00.000Z,2026-07-08T05:53:00.000Z,COMPLETED,4,10,,17.6,17.5,4,1,1,0,532.4,573.93,INR,10,true,20,19,93,0,,false,COMPLIANT,DIESEL,3.33,
TNT_001,TRP_0012452,2026-07-02,Bengaluru,SITE_BLR_02,SHIFT_MORNING,CAB,RTE_001_037,VND_001_01,DRV_0301,VEH_0037,2026-07-02T05:26:00.000Z,2026-07-02T06:09:00.000Z,2026-07-02T05:25:00.000Z,2026-07-02T06:08:00.000Z,COMPLETED,-1,-1,,22,21.1,4,1,1,0,638,633.53,INR,10,true,20,20,98.2,0,,false,COMPLIANT,DIESEL,4.01,
TNT_001,TRP_0032159,2026-06-29,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_073,VND_001_02,DRV_0158,VEH_0002,2026-06-29T05:03:00.000Z,2026-06-29T05:35:00.000Z,2026-06-29T05:05:00.000Z,2026-06-29T05:39:00.000Z,COMPLETED,2,4,,15.9,17.2,4,1,1,0,491.6,472.92,INR,10,true,20,19,96.1,0,,false,COMPLIANT,EV,0.6,
TNT_002,TRP_0037436,2026-08-25,Hyderabad,SITE_HYD_01,SHIFT_NIGHT,SHUTTLE,RTE_002_017,VND_002_01,DRV_0329,VEH_0209,2026-08-25T21:10:00.000Z,2026-08-25T21:59:00.000Z,2026-08-25T21:14:00.000Z,2026-08-25T22:05:00.000Z,COMPLETED,4,6,,22,20.4,40,4,4,0,1034,1077.43,INR,10,true,20,18,92,0,,false,COMPLIANT,DIESEL,3.88,
TNT_001,TRP_0041149,2026-06-19,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_046,VND_001_02,DRV_0362,VEH_0182,2026-06-19T08:09:00.000Z,2026-06-19T09:12:00.000Z,2026-06-19T08:15:00.000Z,2026-06-19T09:20:00.000Z,COMPLETED,6,8,,28.4,26.2,4,1,1,0,791.6,848.6,INR,10,true,20,19,97.2,0,,false,COMPLIANT,DIESEL,4.98,
TNT_001,TRP_0037337,2026-08-16,Bengaluru,SITE_BLR_02,SHIFT_DAY,CAB,RTE_001_010,VND_001_04,DRV_0088,VEH_0004,2026-08-16T08:21:00.000Z,2026-08-16T08:52:00.000Z,2026-08-16T08:21:00.000Z,2026-08-16T08:53:00.000Z,COMPLETED,0,1,,15.5,15.9,4,1,1,0,482,491.64,INR,10,true,20,20,98.1,0,,false,COMPLIANT,DIESEL,3.02,
TNT_003,TRP_0007673,2026-06-23,Gurugram,SITE_NCR_01,SHIFT_EVENING,CAB,RTE_003_039,VND_003_01,DRV_0489,VEH_0009,2026-06-23T13:39:00.000Z,2026-06-23T14:17:00.000Z,2026-06-23T13:41:00.000Z,2026-06-23T14:20:00.000Z,COMPLETED,2,3,,17,17,4,1,1,0,518,514.89,INR,10,true,20,19,96,0,,false,COMPLIANT,DIESEL,3.23,INCOMPLETE_ROSTER
TNT_002,TRP_0041390,2026-08-19,Hyderabad,SITE_HYD_02,SHIFT_DAY,CAB,RTE_002_065,VND_002_04,DRV_0380,VEH_0260,2026-08-19T08:01:00.000Z,2026-08-19T08:36:00.000Z,2026-08-19T08:04:00.000Z,2026-08-19T08:41:00.000Z,COMPLETED,3,5,,18.3,19.1,4,1,1,0,549.2,545.9,INR,10,true,20,19,92.6,0,,false,COMPLIANT,EV,0.67,
TNT_003,TRP_0034534,2026-08-03,Gurugram,SITE_NCR_01,SHIFT_EVENING,CAB,RTE_003_066,VND_003_01,DRV_0117,VEH_0081,2026-08-03T13:45:00.000Z,2026-08-03T14:28:00.000Z,2026-08-03T13:48:00.000Z,2026-08-03T14:37:00.000Z,COMPLETED,3,9,,16.7,19,4,1,1,0,510.8,495.99,INR,10,true,20,20,99.6,0,,false,REVIEW_REQUIRED,EV,0.67,COMPLIANCE_REVIEW
TNT_002,TRP_0000648,2026-06-18,Hyderabad,SITE_HYD_02,SHIFT_NIGHT,CAB,RTE_002_065,VND_002_01,DRV_0005,VEH_0293,2026-06-18T21:18:00.000Z,2026-06-18T22:07:00.000Z,2026-06-18T21:17:00.000Z,2026-06-18T22:04:00.000Z,COMPLETED,-1,-3,,23.4,22.5,4,1,1,0,671.6,711.9,INR,10,true,20,13,65.3,0,,false,COMPLIANT,EV,0.79,GPS_GAP
TNT_002,TRP_0020989,2026-06-19,Hyderabad,SITE_HYD_01,SHIFT_MORNING,CAB,RTE_002_002,VND_002_04,DRV_0152,VEH_0188,2026-06-19T05:26:00.000Z,2026-06-19T05:54:00.000Z,2026-06-19T05:23:00.000Z,2026-06-19T05:49:00.000Z,COMPLETED,-3,-5,,11.7,12.5,4,1,1,0,390.8,411.9,INR,10,true,20,19,95.7,1,4,false,COMPLIANT,CNG,1.5,
TNT_001,TRP_0006321,2026-06-21,Bengaluru,SITE_BLR_02,SHIFT_MORNING,CAB,RTE_001_010,VND_001_04,DRV_0196,VEH_0328,2026-06-21T05:20:00.000Z,2026-06-21T05:46:00.000Z,2026-06-21T05:17:00.000Z,2026-06-21T05:42:00.000Z,COMPLETED,-3,-4,,13.7,14.4,4,1,1,0,438.8,424.76,INR,10,true,20,20,99.7,0,,false,COMPLIANT,DIESEL,2.74,
TNT_001,TRP_0012005,2026-07-05,Bengaluru,SITE_BLR_02,SHIFT_NIGHT,CAB,RTE_001_010,VND_001_02,DRV_0002,VEH_0110,2026-07-05T21:28:00.000Z,2026-07-05T22:02:00.000Z,2026-07-05T21:29:00.000Z,2026-07-05T22:04:00.000Z,COMPLETED,1,2,,13.4,13.7,4,1,1,0,431.6,433.76,INR,10,true,20,19,95.7,0,,false,COMPLIANT,CNG,1.64,
TNT_002,TRP_0044779,2026-07-19,Hyderabad,SITE_HYD_02,SHIFT_NIGHT,CAB,RTE_002_074,VND_002_03,DRV_0487,VEH_0331,2026-07-19T21:04:00.000Z,2026-07-19T21:35:00.000Z,2026-07-19T21:10:00.000Z,2026-07-19T21:44:00.000Z,COMPLETED,6,9,,11.9,11.2,4,1,1,0,395.6,382.94,INR,10,true,20,20,98.4,0,,false,COMPLIANT,CNG,1.34,
TNT_002,TRP_0043149,2026-07-09,Hyderabad,SITE_HYD_01,SHIFT_EVENING,NODAL,RTE_002_032,VND_002_02,DRV_0234,VEH_0090,2026-07-09T13:31:00.000Z,2026-07-09T14:14:00.000Z,2026-07-09T13:38:00.000Z,2026-07-09T14:24:00.000Z,COMPLETED,7,10,,20,22.7,12,3,3,0,730,770.88,INR,10,true,20,19,97.2,0,,false,COMPLIANT,DIESEL,4.31,
TNT_002,TRP_0042500,2026-06-20,Hyderabad,SITE_HYD_01,SHIFT_NIGHT,CAB,RTE_002_029,VND_002_01,DRV_0137,VEH_0005,2026-06-20T21:03:00.000Z,2026-06-20T21:33:00.000Z,2026-06-20T21:04:00.000Z,2026-06-20T21:34:00.000Z,COMPLETED,1,1,,12,13.6,4,1,1,0,398,407.15,INR,10,true,20,18,90.7,0,,false,COMPLIANT,DIESEL,2.58,
TNT_001,TRP_0006292,2026-08-21,Bengaluru,SITE_BLR_01,SHIFT_EVENING,CAB,RTE_001_028,VND_001_03,DRV_0291,VEH_0075,2026-08-21T13:34:00.000Z,2026-08-21T14:28:00.000Z,2026-08-21T13:38:00.000Z,2026-08-21T14:35:00.000Z,COMPLETED,4,7,,21.5,23.9,4,1,1,0,626,618.49,INR,10,true,20,19,96.3,1,2,false,COMPLIANT,CNG,2.87,
TNT_001,TRP_0008776,2026-07-16,Bengaluru,SITE_BLR_01,SHIFT_EVENING,CAB,RTE_001_001,VND_001_04,DRV_0316,VEH_0292,2026-07-16T13:22:00.000Z,2026-07-16T14:03:00.000Z,2026-07-16T13:23:00.000Z,2026-07-16T14:07:00.000Z,COMPLETED,1,4,,21.4,21.6,4,1,1,0,623.6,618.61,INR,10,true,20,18,92.2,0,,false,COMPLIANT,CNG,2.59,
TNT_003,TRP_0015260,2026-07-20,Gurugram,SITE_NCR_01,SHIFT_NIGHT,CAB,RTE_003_021,VND_003_04,DRV_0060,VEH_0336,2026-07-20T21:35:00.000Z,2026-07-20T22:12:00.000Z,2026-07-20T21:35:00.000Z,2026-07-20T22:13:00.000Z,COMPLETED,0,1,,17.3,16.9,4,1,1,0,525.2,565.12,INR,10,true,20,18,92.2,1,5,false,COMPLIANT,CNG,2.03,
TNT_001,TRP_0015301,2026-06-01,Bengaluru,SITE_BLR_02,SHIFT_DAY,CAB,RTE_001_037,VND_001_01,DRV_0373,VEH_0181,2026-06-01T08:22:00.000Z,2026-06-01T09:15:00.000Z,2026-06-01T08:23:00.000Z,2026-06-01T09:17:00.000Z,COMPLETED,1,2,,24.3,24.3,4,1,0,1,693.2,686.96,INR,10,true,20,19,96.7,0,,false,COMPLIANT,DIESEL,4.62,INCOMPLETE_ROSTER
