tenant_id,feedback_id,trip_id,employee_token,submitted_at_utc,rating,sentiment,category,comment_anonymized,moderation_flag
TNT_003,FDB_TRP_0025944,TRP_0025944,EMP_01058,2026-06-24T17:49:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0025945,TRP_0025945,EMP_03909,2026-06-26T00:33:00.000Z,2,NEGATIVE,COMMUNICATION,Long wait and poor communication.,NONE
TNT_002,FDB_TRP_0025948,TRP_0025948,EMP_01333,2026-06-28T15:24:00.000Z,2,NEGATIVE,PUNCTUALITY,Long wait and poor communication.,NONE
TNT_001,FDB_TRP_0025949,TRP_0025949,EMP_03892,2026-06-29T11:16:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0025952,TRP_0025952,EMP_04221,2026-07-02T20:57:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_002,FDB_TRP_0025955,TRP_0025955,EMP_02928,2026-07-05T15:10:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0025963,TRP_0025963,EMP_00821,2026-07-13T19:21:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_002,FDB_TRP_0025967,TRP_0025967,EMP_03182,2026-07-17T15:30:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0025993,TRP_0025993,EMP_01046,2026-08-12T22:16:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026007,TRP_0026007,EMP_02387,2026-08-27T04:56:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026013,TRP_0026013,EMP_02612,2026-06-03T08:44:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0026015,TRP_0026015,EMP_03239,2026-06-05T10:40:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_002,FDB_TRP_0026016,TRP_0026016,EMP_01647,2026-06-06T08:15:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_002,FDB_TRP_0026020,TRP_0026020,EMP_00025,2026-06-10T12:43:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_002,FDB_TRP_0026023,TRP_0026023,EMP_00239,2026-06-13T17:49:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026040,TRP_0026040,EMP_01218,2026-06-30T09:49:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026049,TRP_0026049,EMP_03404,2026-07-09T14:32:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026051,TRP_0026051,EMP_03892,2026-07-11T19:16:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026062,TRP_0026062,EMP_00820,2026-07-22T11:18:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026066,TRP_0026066,EMP_00133,2026-07-26T19:33:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026071,TRP_0026071,EMP_05105,2026-07-31T11:44:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_002,FDB_TRP_0026079,TRP_0026079,EMP_05412,2026-08-09T01:12:00.000Z,2,NEGATIVE,PUNCTUALITY,Vehicle arrived late.,NONE
TNT_003,FDB_TRP_0026085,TRP_0026085,EMP_00227,2026-08-14T10:59:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026088,TRP_0026088,EMP_03397,2026-08-17T15:28:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026099,TRP_0026099,EMP_03377,2026-08-28T11:18:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026108,TRP_0026108,EMP_02244,2026-06-08T14:43:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026118,TRP_0026118,EMP_05935,2026-06-18T20:15:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026123,TRP_0026123,EMP_02945,2026-06-23T08:18:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026136,TRP_0026136,EMP_05023,2026-07-06T14:45:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026145,TRP_0026145,EMP_01262,2026-07-15T10:49:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026148,TRP_0026148,EMP_02469,2026-07-18T22:56:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026149,TRP_0026149,EMP_01062,2026-07-19T21:37:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0026157,TRP_0026157,EMP_05501,2026-07-27T12:35:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026167,TRP_0026167,EMP_05039,2026-08-07T06:06:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_002,FDB_TRP_0026170,TRP_0026170,EMP_04743,2026-08-09T17:23:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026181,TRP_0026181,EMP_03483,2026-08-20T08:20:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_002,FDB_TRP_0026188,TRP_0026188,EMP_05542,2026-08-28T07:05:00.000Z,2,NEGATIVE,PUNCTUALITY,Route delay affected shift start.,NONE
TNT_003,FDB_TRP_0026194,TRP_0026194,EMP_03439,2026-06-04T20:48:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026197,TRP_0026197,EMP_04864,2026-06-07T15:20:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0026198,TRP_0026198,EMP_02545,2026-06-08T17:53:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026204,TRP_0026204,EMP_00786,2026-06-14T12:59:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_002,FDB_TRP_0026208,TRP_0026208,EMP_04807,2026-06-18T16:34:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026211,TRP_0026211,EMP_05056,2026-06-22T08:54:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026217,TRP_0026217,EMP_05205,2026-06-27T20:17:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026219,TRP_0026219,EMP_05206,2026-06-29T16:22:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026230,TRP_0026230,EMP_00591,2026-07-10T12:43:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026231,TRP_0026231,EMP_03955,2026-07-11T17:13:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026238,TRP_0026238,EMP_01345,2026-07-18T12:44:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026246,TRP_0026246,EMP_03362,2026-07-26T19:53:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_002,FDB_TRP_0026265,TRP_0026265,EMP_00705,2026-08-14T14:59:00.000Z,2,NEGATIVE,PUNCTUALITY,Vehicle arrived late.,NONE
TNT_003,FDB_TRP_0026271,TRP_0026271,EMP_05527,2026-08-21T00:17:00.000Z,2,NEGATIVE,COMFORT,Long wait and poor communication.,NONE
TNT_002,FDB_TRP_0026273,TRP_0026273,EMP_04574,2026-08-22T07:31:00.000Z,1,NEGATIVE,PUNCTUALITY,Vehicle arrived late.,NONE
TNT_001,FDB_TRP_0026274,TRP_0026274,EMP_01555,2026-08-23T22:40:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026275,TRP_0026275,EMP_03462,2026-08-24T21:14:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026282,TRP_0026282,EMP_00503,2026-06-02T09:38:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026285,TRP_0026285,EMP_00293,2026-06-05T10:18:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026289,TRP_0026289,EMP_04227,2026-06-09T12:10:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026296,TRP_0026296,EMP_05830,2026-06-16T20:14:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026304,TRP_0026304,EMP_03723,2026-06-25T08:36:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026312,TRP_0026312,EMP_00430,2026-07-02T21:05:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026314,TRP_0026314,EMP_03652,2026-07-04T20:42:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_002,FDB_TRP_0026318,TRP_0026318,EMP_00121,2026-07-08T12:29:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_002,FDB_TRP_0026324,TRP_0026324,EMP_04361,2026-07-14T17:55:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_003,FDB_TRP_0026327,TRP_0026327,EMP_04836,2026-07-17T22:25:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026334,TRP_0026334,EMP_00351,2026-07-24T15:13:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026342,TRP_0026342,EMP_00416,2026-08-01T21:11:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026347,TRP_0026347,EMP_04980,2026-08-06T09:28:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026353,TRP_0026353,EMP_02902,2026-08-12T17:24:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026354,TRP_0026354,EMP_01380,2026-08-13T19:45:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026355,TRP_0026355,EMP_04009,2026-08-15T04:44:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026366,TRP_0026366,EMP_02628,2026-08-25T17:43:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026367,TRP_0026367,EMP_04306,2026-08-26T20:33:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026374,TRP_0026374,EMP_03014,2026-06-04T15:17:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026375,TRP_0026375,EMP_00010,2026-06-06T01:51:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026376,TRP_0026376,EMP_03683,2026-06-06T11:42:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026381,TRP_0026381,EMP_05601,2026-06-12T05:04:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0026400,TRP_0026400,EMP_01726,2026-06-30T17:32:00.000Z,2,NEGATIVE,COMFORT,Vehicle arrived late.,NONE
TNT_002,FDB_TRP_0026402,TRP_0026402,EMP_05688,2026-07-02T21:28:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026404,TRP_0026404,EMP_04137,2026-07-04T17:33:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026408,TRP_0026408,EMP_02725,2026-07-08T11:13:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026410,TRP_0026410,EMP_00799,2026-07-10T19:23:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0026418,TRP_0026418,EMP_02794,2026-07-18T15:48:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026424,TRP_0026424,EMP_01535,2026-07-24T10:23:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026426,TRP_0026426,EMP_04876,2026-07-26T18:10:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026428,TRP_0026428,EMP_04094,2026-07-28T08:39:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026436,TRP_0026436,EMP_04697,2026-08-05T07:21:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_002,FDB_TRP_0026437,TRP_0026437,EMP_02913,2026-08-06T09:28:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026440,TRP_0026440,EMP_00943,2026-08-09T18:51:00.000Z,2,NEGATIVE,PUNCTUALITY,Long wait and poor communication.,NONE
TNT_003,FDB_TRP_0026441,TRP_0026441,EMP_00696,2026-08-10T16:32:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_003,FDB_TRP_0026446,TRP_0026446,EMP_03802,2026-08-15T12:08:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026456,TRP_0026456,EMP_01487,2026-08-25T12:27:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026462,TRP_0026462,EMP_02229,2026-06-02T21:03:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0026465,TRP_0026465,EMP_05806,2026-06-05T16:48:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_002,FDB_TRP_0026477,TRP_0026477,EMP_02500,2026-06-17T20:19:00.000Z,1,NEGATIVE,PUNCTUALITY,Vehicle arrived late.,NONE
TNT_001,FDB_TRP_0026494,TRP_0026494,EMP_00540,2026-07-05T10:18:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026497,TRP_0026497,EMP_04617,2026-07-07T17:52:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026511,TRP_0026511,EMP_05316,2026-07-21T09:12:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026521,TRP_0026521,EMP_05203,2026-08-01T01:15:00.000Z,1,NEGATIVE,PUNCTUALITY,Long wait and poor communication.,NONE
TNT_001,FDB_TRP_0026523,TRP_0026523,EMP_00769,2026-08-03T06:00:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026524,TRP_0026524,EMP_01238,2026-08-03T23:35:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026532,TRP_0026532,EMP_05491,2026-08-11T13:28:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026533,TRP_0026533,EMP_01155,2026-08-12T16:18:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026536,TRP_0026536,EMP_03080,2026-08-15T09:34:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_002,FDB_TRP_0026538,TRP_0026538,EMP_03024,2026-08-17T09:25:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026539,TRP_0026539,EMP_02804,2026-08-18T15:23:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026545,TRP_0026545,EMP_02490,2026-08-24T17:13:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026556,TRP_0026556,EMP_00205,2026-06-06T21:58:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026561,TRP_0026561,EMP_03902,2026-06-12T01:29:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026562,TRP_0026562,EMP_02873,2026-06-12T15:21:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026564,TRP_0026564,EMP_05854,2026-06-15T06:35:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026567,TRP_0026567,EMP_05545,2026-06-17T11:54:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026594,TRP_0026594,EMP_04716,2026-07-14T15:48:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026596,TRP_0026596,EMP_04969,2026-07-17T09:38:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026601,TRP_0026601,EMP_04975,2026-07-21T16:28:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026620,TRP_0026620,EMP_04408,2026-08-09T22:00:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026625,TRP_0026625,EMP_04145,2026-08-14T15:19:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026632,TRP_0026632,EMP_04325,2026-08-22T00:25:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026635,TRP_0026635,EMP_04637,2026-08-24T15:06:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026641,TRP_0026641,EMP_00804,2026-06-01T14:03:00.000Z,2,NEGATIVE,PUNCTUALITY,Route delay affected shift start.,NONE
TNT_003,FDB_TRP_0026646,TRP_0026646,EMP_02053,2026-06-06T10:01:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_002,FDB_TRP_0026658,TRP_0026658,EMP_04030,2026-06-19T09:18:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_002,FDB_TRP_0026668,TRP_0026668,EMP_04600,2026-06-29T00:16:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026670,TRP_0026670,EMP_01669,2026-06-30T19:52:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026683,TRP_0026683,EMP_01792,2026-07-13T17:36:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026692,TRP_0026692,EMP_01892,2026-07-22T09:42:00.000Z,2,NEGATIVE,COMFORT,Route delay affected shift start.,NONE
TNT_001,FDB_TRP_0026696,TRP_0026696,EMP_01984,2026-07-26T15:21:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_002,FDB_TRP_0026697,TRP_0026697,EMP_02092,2026-07-27T20:22:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026700,TRP_0026700,EMP_02569,2026-07-30T16:54:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026701,TRP_0026701,EMP_03454,2026-08-01T04:20:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026703,TRP_0026703,EMP_03696,2026-08-02T16:53:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026716,TRP_0026716,EMP_05392,2026-08-15T20:27:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026727,TRP_0026727,EMP_05438,2026-08-26T10:04:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026733,TRP_0026733,EMP_03365,2026-06-03T22:04:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026750,TRP_0026750,EMP_00751,2026-06-20T22:39:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026751,TRP_0026751,EMP_04091,2026-06-21T20:55:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_002,FDB_TRP_0026756,TRP_0026756,EMP_01508,2026-06-27T01:53:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026757,TRP_0026757,EMP_05643,2026-06-27T15:56:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026762,TRP_0026762,EMP_05424,2026-07-03T09:57:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026765,TRP_0026765,EMP_00571,2026-07-05T12:58:00.000Z,2,NEGATIVE,PUNCTUALITY,Long wait and poor communication.,NONE
TNT_001,FDB_TRP_0026774,TRP_0026774,EMP_02644,2026-07-15T09:07:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026790,TRP_0026790,EMP_03037,2026-07-31T05:50:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026803,TRP_0026803,EMP_04308,2026-08-12T15:53:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026804,TRP_0026804,EMP_01770,2026-08-13T19:04:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026807,TRP_0026807,EMP_04183,2026-08-16T17:05:00.000Z,2,NEGATIVE,PUNCTUALITY,Route delay affected shift start.,NONE
TNT_001,FDB_TRP_0026811,TRP_0026811,EMP_03577,2026-08-20T07:49:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026813,TRP_0026813,EMP_02608,2026-08-22T08:19:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026817,TRP_0026817,EMP_05235,2026-08-26T09:46:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_002,FDB_TRP_0026818,TRP_0026818,EMP_05255,2026-08-27T07:34:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026821,TRP_0026821,EMP_04045,2026-06-02T09:03:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026822,TRP_0026822,EMP_05730,2026-06-02T20:33:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_003,FDB_TRP_0026826,TRP_0026826,EMP_03290,2026-06-07T06:19:00.000Z,2,NEGATIVE,COMMUNICATION,Vehicle arrived late.,NONE
TNT_003,FDB_TRP_0026833,TRP_0026833,EMP_00698,2026-06-14T04:53:00.000Z,1,NEGATIVE,PUNCTUALITY,Route delay affected shift start.,NONE
TNT_001,FDB_TRP_0026837,TRP_0026837,EMP_01290,2026-06-17T22:27:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026843,TRP_0026843,EMP_01671,2026-06-24T00:33:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026845,TRP_0026845,EMP_03422,2026-06-25T17:17:00.000Z,4,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_003,FDB_TRP_0026848,TRP_0026848,EMP_03741,2026-06-29T00:32:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_002,FDB_TRP_0026863,TRP_0026863,EMP_05334,2026-07-13T19:40:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_001,FDB_TRP_0026865,TRP_0026865,EMP_02786,2026-07-15T22:45:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026877,TRP_0026877,EMP_03002,2026-07-28T05:50:00.000Z,2,NEGATIVE,COMMUNICATION,Route delay affected shift start.,NONE
TNT_001,FDB_TRP_0026885,TRP_0026885,EMP_02220,2026-08-04T12:34:00.000Z,4,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026887,TRP_0026887,EMP_00611,2026-08-06T18:58:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026895,TRP_0026895,EMP_01171,2026-08-14T20:47:00.000Z,2,NEGATIVE,COMFORT,Vehicle arrived late.,NONE
TNT_003,FDB_TRP_0026898,TRP_0026898,EMP_02264,2026-08-17T14:47:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026901,TRP_0026901,EMP_05507,2026-08-21T08:04:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026923,TRP_0026923,EMP_05680,2026-06-13T14:22:00.000Z,3,NEUTRAL,GENERAL,Service was acceptable but could be more punctual.,NONE
TNT_003,FDB_TRP_0026930,TRP_0026930,EMP_02989,2026-06-20T18:18:00.000Z,2,NEGATIVE,COMFORT,Long wait and poor communication.,NONE
TNT_001,FDB_TRP_0026935,TRP_0026935,EMP_05314,2026-06-25T15:44:00.000Z,5,POSITIVE,GENERAL,Comfortable ride and timely arrival.,NONE
TNT_001,FDB_TRP_0026949,TRP_0026949,EMP_03794,2026-07-09T07:42:00.000Z,5,POSITIVE,GENERAL,Driver communication was clear.,NONE
TNT_001,FDB_TRP_0026955,TRP_0026955,EMP_00069,2026-07-15T17:39:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_003,FDB_TRP_0026959,TRP_0026959,EMP_04729,2026-07-19T15:24:00.000Z,4,POSITIVE,GENERAL,Good service.,NONE
TNT_001,FDB_TRP_0026961,TRP_0026961,EMP_04294,2026-07-22T00:07:00.000Z,5,POSITIVE,GENERAL,Good service.,NONE
