tenant_id,delay_id,trip_id,recorded_at_utc,delay_stage,delay_minutes,delay_reason,source,disputed_flag
TNT_001,DLY_TRP_0019257,TRP_0019257,2026-08-26T09:14:00.000Z,ARRIVAL,19,WEATHER,GPS,false
TNT_001,DLY_TRP_0019281,TRP_0019281,2026-06-21T10:15:00.000Z,ARRIVAL,52,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0019284,TRP_0019284,2026-06-24T08:46:00.000Z,ARRIVAL,14,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019294,TRP_0019294,2026-07-04T09:45:00.000Z,ARRIVAL,25,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019296,TRP_0019296,2026-07-06T09:31:00.000Z,ARRIVAL,41,WEATHER,GPS,false
TNT_002,DLY_TRP_0019300,TRP_0019300,2026-07-10T22:31:00.000Z,ARRIVAL,43,WEATHER,GPS,false
TNT_003,DLY_TRP_0019305,TRP_0019305,2026-07-15T14:34:00.000Z,ARRIVAL,37,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0019307,TRP_0019307,2026-07-17T09:52:00.000Z,ARRIVAL,25,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0019328,TRP_0019328,2026-08-07T06:05:00.000Z,ARRIVAL,15,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019331,TRP_0019331,2026-08-10T10:20:00.000Z,ARRIVAL,50,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019332,TRP_0019332,2026-08-11T22:56:00.000Z,ARRIVAL,37,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0019334,TRP_0019334,2026-08-13T09:13:00.000Z,ARRIVAL,28,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0019336,TRP_0019336,2026-08-15T23:01:00.000Z,ARRIVAL,18,WEATHER,GPS,false
TNT_002,DLY_TRP_0019340,TRP_0019340,2026-08-19T22:20:00.000Z,ARRIVAL,13,WEATHER,GPS,false
TNT_001,DLY_TRP_0019342,TRP_0019342,2026-08-21T14:42:00.000Z,ARRIVAL,16,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0019343,TRP_0019343,2026-08-22T09:12:00.000Z,ARRIVAL,31,DRIVER_LATE,OPS,false
TNT_002,DLY_TRP_0019351,TRP_0019351,2026-06-01T09:44:00.000Z,ARRIVAL,52,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0019353,TRP_0019353,2026-06-03T09:18:00.000Z,ARRIVAL,23,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0019354,TRP_0019354,2026-06-04T09:25:00.000Z,ARRIVAL,38,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0019356,TRP_0019356,2026-06-06T08:52:00.000Z,ARRIVAL,23,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019372,TRP_0019372,2026-06-22T14:15:00.000Z,ARRIVAL,35,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019382,TRP_0019382,2026-07-02T09:29:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019387,TRP_0019387,2026-07-07T06:48:00.000Z,ARRIVAL,13,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019398,TRP_0019398,2026-07-18T15:06:00.000Z,ARRIVAL,14,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0019406,TRP_0019406,2026-07-26T10:08:00.000Z,ARRIVAL,55,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0019409,TRP_0019409,2026-07-29T14:20:00.000Z,ARRIVAL,14,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0019412,TRP_0019412,2026-08-01T09:49:00.000Z,ARRIVAL,52,WEATHER,GPS,false
TNT_002,DLY_TRP_0019426,TRP_0019426,2026-08-15T14:43:00.000Z,ARRIVAL,52,WEATHER,GPS,false
TNT_002,DLY_TRP_0019432,TRP_0019432,2026-08-21T15:23:00.000Z,ARRIVAL,46,WEATHER,GPS,true
TNT_001,DLY_TRP_0019440,TRP_0019440,2026-08-29T22:22:00.000Z,ARRIVAL,52,DRIVER_LATE,OPS,false
TNT_003,DLY_TRP_0019445,TRP_0019445,2026-06-05T06:44:00.000Z,ARRIVAL,24,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0019446,TRP_0019446,2026-06-06T22:18:00.000Z,ARRIVAL,48,WEATHER,OPS,false
TNT_001,DLY_TRP_0019447,TRP_0019447,2026-06-07T06:51:00.000Z,ARRIVAL,34,WEATHER,GPS,false
TNT_001,DLY_TRP_0019455,TRP_0019455,2026-06-15T10:07:00.000Z,ARRIVAL,32,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019465,TRP_0019465,2026-06-25T09:22:00.000Z,ARRIVAL,23,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0019472,TRP_0019472,2026-07-02T09:10:00.000Z,ARRIVAL,13,TRAFFIC,VENDOR,false
TNT_003,DLY_TRP_0019479,TRP_0019479,2026-07-09T22:36:00.000Z,ARRIVAL,14,VEHICLE_ISSUE,VENDOR,false
TNT_003,DLY_TRP_0019486,TRP_0019486,2026-07-16T10:14:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019488,TRP_0019488,2026-07-18T05:59:00.000Z,ARRIVAL,36,VEHICLE_ISSUE,VENDOR,false
TNT_003,DLY_TRP_0019489,TRP_0019489,2026-07-19T10:20:00.000Z,ARRIVAL,45,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0019490,TRP_0019490,2026-07-20T22:32:00.000Z,ARRIVAL,53,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0019501,TRP_0019501,2026-07-31T14:08:00.000Z,ARRIVAL,24,WEATHER,GPS,false
TNT_001,DLY_TRP_0019518,TRP_0019518,2026-08-17T15:03:00.000Z,ARRIVAL,49,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0019524,TRP_0019524,2026-08-23T14:04:00.000Z,ARRIVAL,14,WEATHER,GPS,false
TNT_002,DLY_TRP_0019531,TRP_0019531,2026-06-01T06:57:00.000Z,ARRIVAL,40,WEATHER,GPS,false
TNT_001,DLY_TRP_0019535,TRP_0019535,2026-06-05T14:59:00.000Z,ARRIVAL,32,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0019547,TRP_0019547,2026-06-17T09:31:00.000Z,ARRIVAL,42,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0019549,TRP_0019549,2026-06-19T14:40:00.000Z,ARRIVAL,16,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0019551,TRP_0019551,2026-06-21T10:22:00.000Z,ARRIVAL,39,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019557,TRP_0019557,2026-06-27T05:45:00.000Z,ARRIVAL,14,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0019559,TRP_0019559,2026-06-29T06:24:00.000Z,ARRIVAL,24,WEATHER,GPS,false
TNT_001,DLY_TRP_0019567,TRP_0019567,2026-07-07T14:24:00.000Z,ARRIVAL,42,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019569,TRP_0019569,2026-07-09T07:03:00.000Z,ARRIVAL,49,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0019594,TRP_0019594,2026-08-03T22:40:00.000Z,ARRIVAL,51,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0019598,TRP_0019598,2026-08-07T09:45:00.000Z,ARRIVAL,13,WEATHER,GPS,false
TNT_002,DLY_TRP_0019602,TRP_0019602,2026-08-11T09:10:00.000Z,ARRIVAL,11,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019608,TRP_0019608,2026-08-17T06:21:00.000Z,ARRIVAL,51,WEATHER,GPS,false
TNT_002,DLY_TRP_0019617,TRP_0019617,2026-08-26T06:36:00.000Z,ARRIVAL,28,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0019624,TRP_0019624,2026-06-04T09:19:00.000Z,ARRIVAL,19,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019632,TRP_0019632,2026-06-12T10:27:00.000Z,ARRIVAL,13,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0019635,TRP_0019635,2026-06-15T22:22:00.000Z,ARRIVAL,25,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019638,TRP_0019638,2026-06-18T09:41:00.000Z,ARRIVAL,46,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019651,TRP_0019651,2026-07-01T14:48:00.000Z,ARRIVAL,47,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0019654,TRP_0019654,2026-07-04T07:23:00.000Z,ARRIVAL,52,WEATHER,GPS,false
TNT_001,DLY_TRP_0019658,TRP_0019658,2026-07-08T07:06:00.000Z,ARRIVAL,56,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0019661,TRP_0019661,2026-07-11T14:28:00.000Z,ARRIVAL,49,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0019666,TRP_0019666,2026-07-16T10:29:00.000Z,ARRIVAL,56,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0019669,TRP_0019669,2026-07-19T14:59:00.000Z,ARRIVAL,40,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0019690,TRP_0019690,2026-08-09T06:46:00.000Z,ARRIVAL,36,WEATHER,GPS,false
TNT_001,DLY_TRP_0019693,TRP_0019693,2026-08-12T09:31:00.000Z,ARRIVAL,24,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0019696,TRP_0019696,2026-08-15T13:58:00.000Z,ARRIVAL,15,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0019699,TRP_0019699,2026-08-18T09:33:00.000Z,ARRIVAL,30,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0019703,TRP_0019703,2026-08-22T22:30:00.000Z,ARRIVAL,32,TRAFFIC,GPS,true
TNT_001,DLY_TRP_0019712,TRP_0019712,2026-06-02T14:30:00.000Z,ARRIVAL,15,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0019720,TRP_0019720,2026-06-10T22:47:00.000Z,ARRIVAL,43,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0019722,TRP_0019722,2026-06-12T14:30:00.000Z,ARRIVAL,43,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0019730,TRP_0019730,2026-06-20T14:02:00.000Z,ARRIVAL,20,WEATHER,GPS,false
TNT_002,DLY_TRP_0019734,TRP_0019734,2026-06-24T08:57:00.000Z,ARRIVAL,13,WEATHER,GPS,false
TNT_001,DLY_TRP_0019739,TRP_0019739,2026-06-29T09:55:00.000Z,ARRIVAL,28,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019750,TRP_0019750,2026-07-10T09:52:00.000Z,ARRIVAL,43,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019766,TRP_0019766,2026-07-26T09:47:00.000Z,ARRIVAL,33,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019781,TRP_0019781,2026-08-10T10:18:00.000Z,ARRIVAL,58,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0019790,TRP_0019790,2026-08-19T22:50:00.000Z,ARRIVAL,44,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0019799,TRP_0019799,2026-08-28T22:15:00.000Z,ARRIVAL,39,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0019808,TRP_0019808,2026-06-08T06:23:00.000Z,ARRIVAL,55,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019835,TRP_0019835,2026-07-05T09:30:00.000Z,ARRIVAL,23,VEHICLE_ISSUE,GPS,false
TNT_002,DLY_TRP_0019837,TRP_0019837,2026-07-07T08:00:00.000Z,ARRIVAL,57,VEHICLE_ISSUE,VENDOR,false
TNT_001,DLY_TRP_0019845,TRP_0019845,2026-07-15T09:52:00.000Z,ARRIVAL,58,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019850,TRP_0019850,2026-07-20T22:23:00.000Z,ARRIVAL,27,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0019856,TRP_0019856,2026-07-26T22:26:00.000Z,ARRIVAL,57,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0019860,TRP_0019860,2026-07-30T22:15:00.000Z,ARRIVAL,26,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0019880,TRP_0019880,2026-08-19T06:54:00.000Z,ARRIVAL,22,WEATHER,GPS,false
TNT_001,DLY_TRP_0019882,TRP_0019882,2026-08-21T22:43:00.000Z,ARRIVAL,38,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0019895,TRP_0019895,2026-06-05T23:17:00.000Z,ARRIVAL,34,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0019908,TRP_0019908,2026-06-18T14:57:00.000Z,ARRIVAL,48,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0019913,TRP_0019913,2026-06-23T14:51:00.000Z,ARRIVAL,28,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019917,TRP_0019917,2026-06-27T14:51:00.000Z,ARRIVAL,19,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0019945,TRP_0019945,2026-07-25T09:11:00.000Z,ARRIVAL,12,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019946,TRP_0019946,2026-07-26T09:36:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019947,TRP_0019947,2026-07-27T09:30:00.000Z,ARRIVAL,38,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0019954,TRP_0019954,2026-08-03T22:16:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019957,TRP_0019957,2026-08-06T06:27:00.000Z,ARRIVAL,14,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019962,TRP_0019962,2026-08-11T09:42:00.000Z,ARRIVAL,40,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0019969,TRP_0019969,2026-08-18T15:13:00.000Z,ARRIVAL,58,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0019976,TRP_0019976,2026-08-25T14:22:00.000Z,ARRIVAL,19,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0019977,TRP_0019977,2026-08-26T22:46:00.000Z,ARRIVAL,43,ROUTE_DEVIATION,OPS,false
TNT_002,DLY_TRP_0019979,TRP_0019979,2026-08-28T13:48:00.000Z,ARRIVAL,27,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0019984,TRP_0019984,2026-06-04T13:43:00.000Z,ARRIVAL,12,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0019992,TRP_0019992,2026-06-12T09:24:00.000Z,ARRIVAL,11,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020005,TRP_0020005,2026-06-25T06:53:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020007,TRP_0020007,2026-06-27T07:23:00.000Z,ARRIVAL,42,WEATHER,GPS,false
TNT_002,DLY_TRP_0020008,TRP_0020008,2026-06-28T09:43:00.000Z,ARRIVAL,48,WEATHER,GPS,false
TNT_002,DLY_TRP_0020022,TRP_0020022,2026-07-12T13:46:00.000Z,ARRIVAL,20,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0020026,TRP_0020026,2026-07-16T06:57:00.000Z,ARRIVAL,32,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0020039,TRP_0020039,2026-07-29T06:49:00.000Z,ARRIVAL,20,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0020040,TRP_0020040,2026-07-30T22:58:00.000Z,ARRIVAL,33,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020041,TRP_0020041,2026-07-31T14:42:00.000Z,ARRIVAL,41,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0020046,TRP_0020046,2026-08-05T09:36:00.000Z,ARRIVAL,12,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0020055,TRP_0020055,2026-08-14T23:06:00.000Z,ARRIVAL,48,WEATHER,OPS,false
TNT_002,DLY_TRP_0020058,TRP_0020058,2026-08-17T10:06:00.000Z,ARRIVAL,46,WEATHER,GPS,false
TNT_001,DLY_TRP_0020063,TRP_0020063,2026-08-22T22:40:00.000Z,ARRIVAL,43,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020066,TRP_0020066,2026-08-25T09:53:00.000Z,ARRIVAL,39,WEATHER,GPS,false
TNT_002,DLY_TRP_0020077,TRP_0020077,2026-06-07T14:10:00.000Z,ARRIVAL,28,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0020080,TRP_0020080,2026-06-10T06:34:00.000Z,ARRIVAL,32,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020086,TRP_0020086,2026-06-16T06:48:00.000Z,ARRIVAL,41,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0020088,TRP_0020088,2026-06-18T06:10:00.000Z,ARRIVAL,33,WEATHER,GPS,false
TNT_001,DLY_TRP_0020119,TRP_0020119,2026-07-19T06:11:00.000Z,ARRIVAL,33,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020121,TRP_0020121,2026-07-21T14:16:00.000Z,ARRIVAL,29,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020123,TRP_0020123,2026-07-23T06:45:00.000Z,ARRIVAL,41,ROUTE_DEVIATION,VENDOR,true
TNT_001,DLY_TRP_0020135,TRP_0020135,2026-08-04T10:16:00.000Z,ARRIVAL,49,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0020140,TRP_0020140,2026-08-09T07:00:00.000Z,ARRIVAL,21,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0020145,TRP_0020145,2026-08-14T22:48:00.000Z,ARRIVAL,24,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0020149,TRP_0020149,2026-08-18T06:25:00.000Z,ARRIVAL,23,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0020153,TRP_0020153,2026-08-22T22:26:00.000Z,ARRIVAL,19,WEATHER,GPS,false
TNT_002,DLY_TRP_0020154,TRP_0020154,2026-08-23T22:20:00.000Z,ARRIVAL,27,WEATHER,GPS,false
TNT_001,DLY_TRP_0020155,TRP_0020155,2026-08-24T22:53:00.000Z,ARRIVAL,53,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0020160,TRP_0020160,2026-08-29T14:37:00.000Z,ARRIVAL,51,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020171,TRP_0020171,2026-06-11T09:29:00.000Z,ARRIVAL,27,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020172,TRP_0020172,2026-06-12T06:44:00.000Z,ARRIVAL,33,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020173,TRP_0020173,2026-06-13T06:31:00.000Z,ARRIVAL,42,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020174,TRP_0020174,2026-06-14T22:50:00.000Z,ARRIVAL,31,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0020179,TRP_0020179,2026-06-19T09:26:00.000Z,ARRIVAL,30,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020187,TRP_0020187,2026-06-27T07:04:00.000Z,ARRIVAL,45,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0020189,TRP_0020189,2026-06-29T23:28:00.000Z,ARRIVAL,55,ROUTE_DEVIATION,GPS,false
TNT_003,DLY_TRP_0020208,TRP_0020208,2026-07-18T10:06:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020221,TRP_0020221,2026-07-31T05:43:00.000Z,ARRIVAL,12,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0020236,TRP_0020236,2026-08-15T22:36:00.000Z,ARRIVAL,57,WEATHER,GPS,false
TNT_001,DLY_TRP_0020237,TRP_0020237,2026-08-16T09:08:00.000Z,ARRIVAL,16,WEATHER,GPS,false
TNT_002,DLY_TRP_0020250,TRP_0020250,2026-08-29T09:22:00.000Z,ARRIVAL,23,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0020260,TRP_0020260,2026-06-10T09:40:00.000Z,ARRIVAL,33,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0020262,TRP_0020262,2026-06-12T23:11:00.000Z,ARRIVAL,57,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020268,TRP_0020268,2026-06-18T09:38:00.000Z,ARRIVAL,17,WEATHER,GPS,false
TNT_001,DLY_TRP_0020280,TRP_0020280,2026-06-30T09:51:00.000Z,ARRIVAL,58,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0020283,TRP_0020283,2026-07-03T23:14:00.000Z,ARRIVAL,21,WEATHER,GPS,false
TNT_003,DLY_TRP_0020298,TRP_0020298,2026-07-18T14:52:00.000Z,ARRIVAL,20,DRIVER_LATE,OPS,false
TNT_003,DLY_TRP_0020307,TRP_0020307,2026-07-27T06:52:00.000Z,ARRIVAL,43,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0020316,TRP_0020316,2026-08-05T14:15:00.000Z,ARRIVAL,18,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0020318,TRP_0020318,2026-08-07T10:33:00.000Z,ARRIVAL,21,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0020321,TRP_0020321,2026-08-10T06:32:00.000Z,ARRIVAL,25,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0020325,TRP_0020325,2026-08-14T06:59:00.000Z,ARRIVAL,35,WEATHER,VENDOR,false
TNT_003,DLY_TRP_0020326,TRP_0020326,2026-08-15T09:34:00.000Z,ARRIVAL,47,WEATHER,GPS,false
TNT_003,DLY_TRP_0020330,TRP_0020330,2026-08-19T14:53:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020331,TRP_0020331,2026-08-20T09:26:00.000Z,ARRIVAL,11,WEATHER,GPS,false
TNT_001,DLY_TRP_0020334,TRP_0020334,2026-08-23T22:33:00.000Z,ARRIVAL,26,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020339,TRP_0020339,2026-08-28T07:03:00.000Z,ARRIVAL,35,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020340,TRP_0020340,2026-08-29T06:00:00.000Z,ARRIVAL,19,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0020341,TRP_0020341,2026-06-01T22:35:00.000Z,ARRIVAL,29,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0020346,TRP_0020346,2026-06-06T23:04:00.000Z,ARRIVAL,26,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0020359,TRP_0020359,2026-06-19T22:24:00.000Z,ARRIVAL,49,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0020364,TRP_0020364,2026-06-24T22:15:00.000Z,ARRIVAL,22,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0020376,TRP_0020376,2026-07-06T14:19:00.000Z,ARRIVAL,46,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0020396,TRP_0020396,2026-07-26T23:02:00.000Z,ARRIVAL,48,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0020409,TRP_0020409,2026-08-08T09:35:00.000Z,ARRIVAL,34,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0020410,TRP_0020410,2026-08-09T15:01:00.000Z,ARRIVAL,23,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0020422,TRP_0020422,2026-08-21T06:18:00.000Z,ARRIVAL,37,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0020424,TRP_0020424,2026-08-23T22:51:00.000Z,ARRIVAL,58,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020427,TRP_0020427,2026-08-26T22:57:00.000Z,ARRIVAL,42,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0020428,TRP_0020428,2026-08-27T06:47:00.000Z,ARRIVAL,40,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020429,TRP_0020429,2026-08-28T22:57:00.000Z,ARRIVAL,51,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020440,TRP_0020440,2026-06-10T09:32:00.000Z,ARRIVAL,50,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020445,TRP_0020445,2026-06-15T22:46:00.000Z,ARRIVAL,26,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0020446,TRP_0020446,2026-06-16T06:12:00.000Z,ARRIVAL,29,TRAFFIC,OPS,true
TNT_001,DLY_TRP_0020451,TRP_0020451,2026-06-21T09:45:00.000Z,ARRIVAL,27,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020456,TRP_0020456,2026-06-26T10:16:00.000Z,ARRIVAL,58,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0020461,TRP_0020461,2026-07-01T13:54:00.000Z,ARRIVAL,20,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0020478,TRP_0020478,2026-07-18T09:45:00.000Z,ARRIVAL,50,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020495,TRP_0020495,2026-08-04T06:58:00.000Z,ARRIVAL,47,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0020514,TRP_0020514,2026-08-23T05:52:00.000Z,ARRIVAL,25,WEATHER,GPS,false
TNT_003,DLY_TRP_0020524,TRP_0020524,2026-06-04T14:13:00.000Z,ARRIVAL,26,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020533,TRP_0020533,2026-06-13T06:57:00.000Z,ARRIVAL,52,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0020534,TRP_0020534,2026-06-14T09:58:00.000Z,ARRIVAL,54,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020545,TRP_0020545,2026-06-25T14:19:00.000Z,ARRIVAL,28,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0020550,TRP_0020550,2026-06-30T06:57:00.000Z,ARRIVAL,52,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0020562,TRP_0020562,2026-07-12T06:08:00.000Z,ARRIVAL,34,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020564,TRP_0020564,2026-07-14T14:56:00.000Z,ARRIVAL,27,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020569,TRP_0020569,2026-07-19T06:45:00.000Z,ARRIVAL,41,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0020577,TRP_0020577,2026-07-27T06:15:00.000Z,ARRIVAL,35,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0020586,TRP_0020586,2026-08-05T14:38:00.000Z,ARRIVAL,18,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0020597,TRP_0020597,2026-08-16T06:10:00.000Z,ARRIVAL,28,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0020603,TRP_0020603,2026-08-22T09:58:00.000Z,ARRIVAL,48,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0020606,TRP_0020606,2026-08-25T22:54:00.000Z,ARRIVAL,26,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0020609,TRP_0020609,2026-08-28T22:30:00.000Z,ARRIVAL,34,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0020620,TRP_0020620,2026-06-10T07:04:00.000Z,ARRIVAL,56,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0020631,TRP_0020631,2026-06-21T06:37:00.000Z,ARRIVAL,40,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0020648,TRP_0020648,2026-07-08T06:57:00.000Z,ARRIVAL,35,DRIVER_LATE,GPS,false
