tenant_id,booking_id,trip_id,employee_token,site_id,shift_id,boarding_status,scheduled_boarding_at_utc,actual_boarding_at_utc,boarding_delay_minutes,feedback_id,data_quality_flag
TNT_001,BKG_TRP_0022049_01,TRP_0022049,EMP_01454,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-08-28T21:45:00.000Z,2026-08-28T22:10:00.000Z,25,,OK
TNT_002,BKG_TRP_0022050_01,TRP_0022050,EMP_02061,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-08-29T21:35:00.000Z,2026-08-29T21:31:00.000Z,-4,,OK
TNT_001,BKG_TRP_0022051_01,TRP_0022051,EMP_03913,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-01T05:04:00.000Z,2026-06-01T05:45:00.000Z,41,,OK
TNT_001,BKG_TRP_0022051_02,TRP_0022051,EMP_00220,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-01T05:04:00.000Z,2026-06-01T05:45:00.000Z,41,,OK
TNT_002,BKG_TRP_0022052_01,TRP_0022052,EMP_03048,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-02T08:43:00.000Z,2026-06-02T08:45:00.000Z,2,,OK
TNT_002,BKG_TRP_0022052_02,TRP_0022052,EMP_03729,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-02T08:43:00.000Z,2026-06-02T08:45:00.000Z,2,,OK
TNT_002,BKG_TRP_0022052_03,TRP_0022052,EMP_02617,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-02T08:43:00.000Z,2026-06-02T08:45:00.000Z,2,,OK
TNT_002,BKG_TRP_0022052_04,TRP_0022052,EMP_05226,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-02T08:43:00.000Z,2026-06-02T08:45:00.000Z,2,,OK
TNT_002,BKG_TRP_0022052_05,TRP_0022052,EMP_02283,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-02T08:43:00.000Z,2026-06-02T08:45:00.000Z,2,,OK
TNT_002,BKG_TRP_0022052_06,TRP_0022052,EMP_05717,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-02T08:43:00.000Z,2026-06-02T08:45:00.000Z,2,,OK
TNT_001,BKG_TRP_0022053_01,TRP_0022053,EMP_03918,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-03T08:07:00.000Z,2026-06-03T08:06:00.000Z,-1,FDB_TRP_0022053,OK
TNT_001,BKG_TRP_0022054_01,TRP_0022054,EMP_00735,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-04T08:30:00.000Z,2026-06-04T08:28:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022055_01,TRP_0022055,EMP_00561,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-05T08:17:00.000Z,2026-06-05T08:23:00.000Z,6,FDB_TRP_0022055,OK
TNT_002,BKG_TRP_0022056_01,TRP_0022056,EMP_03255,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-06-06T21:43:00.000Z,2026-06-06T21:43:00.000Z,0,,OK
TNT_001,BKG_TRP_0022057_01,TRP_0022057,EMP_03447,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-07T13:26:00.000Z,2026-06-07T13:26:00.000Z,0,,OK
TNT_001,BKG_TRP_0022058_01,TRP_0022058,EMP_05912,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-08T05:02:00.000Z,2026-06-08T05:00:00.000Z,-2,FDB_TRP_0022058,OK
TNT_003,BKG_TRP_0022059_01,TRP_0022059,EMP_01004,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-09T13:27:00.000Z,2026-06-09T13:25:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022060_01,TRP_0022060,EMP_01511,SITE_BLR_01,SHIFT_NIGHT,NO_SHOW,2026-06-10T21:34:00.000Z,,,,OK
TNT_002,BKG_TRP_0022062_01,TRP_0022062,EMP_05911,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-06-12T21:01:00.000Z,2026-06-12T21:04:00.000Z,3,,OK
TNT_002,BKG_TRP_0022062_02,TRP_0022062,EMP_05506,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-06-12T21:01:00.000Z,2026-06-12T21:04:00.000Z,3,,OK
TNT_002,BKG_TRP_0022062_03,TRP_0022062,EMP_03215,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-06-12T21:01:00.000Z,2026-06-12T21:04:00.000Z,3,,OK
TNT_002,BKG_TRP_0022062_04,TRP_0022062,EMP_00464,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-06-12T21:01:00.000Z,2026-06-12T21:04:00.000Z,3,,OK
TNT_001,BKG_TRP_0022063_01,TRP_0022063,EMP_02299,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-13T13:24:00.000Z,2026-06-13T13:25:00.000Z,1,,OK
TNT_002,BKG_TRP_0022064_01,TRP_0022064,EMP_00389,SITE_HYD_01,SHIFT_NIGHT,NO_SHOW,2026-06-14T21:17:00.000Z,,,,OK
TNT_001,BKG_TRP_0022065_01,TRP_0022065,EMP_05620,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-15T08:20:00.000Z,2026-06-15T08:22:00.000Z,2,,OK
TNT_001,BKG_TRP_0022065_02,TRP_0022065,EMP_02780,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-15T08:20:00.000Z,2026-06-15T08:22:00.000Z,2,,OK
TNT_001,BKG_TRP_0022065_03,TRP_0022065,EMP_04797,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-15T08:20:00.000Z,2026-06-15T08:22:00.000Z,2,,OK
TNT_001,BKG_TRP_0022066_01,TRP_0022066,EMP_04318,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-16T13:11:00.000Z,2026-06-16T13:15:00.000Z,4,,OK
TNT_001,BKG_TRP_0022066_02,TRP_0022066,EMP_03008,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-16T13:11:00.000Z,2026-06-16T13:15:00.000Z,4,,OK
TNT_001,BKG_TRP_0022067_01,TRP_0022067,EMP_05777,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-17T13:18:00.000Z,2026-06-17T13:23:00.000Z,5,FDB_TRP_0022067,OK
TNT_001,BKG_TRP_0022067_02,TRP_0022067,EMP_02971,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-17T13:18:00.000Z,2026-06-17T13:23:00.000Z,5,,OK
TNT_001,BKG_TRP_0022067_03,TRP_0022067,EMP_04195,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-17T13:18:00.000Z,2026-06-17T13:23:00.000Z,5,,OK
TNT_001,BKG_TRP_0022067_04,TRP_0022067,EMP_00193,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-17T13:18:00.000Z,2026-06-17T13:23:00.000Z,5,,OK
TNT_001,BKG_TRP_0022067_05,TRP_0022067,EMP_03230,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-17T13:18:00.000Z,2026-06-17T13:23:00.000Z,5,,OK
TNT_001,BKG_TRP_0022067_06,TRP_0022067,EMP_02647,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-17T13:18:00.000Z,2026-06-17T13:23:00.000Z,5,,OK
TNT_001,BKG_TRP_0022068_01,TRP_0022068,EMP_04388,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-06-18T08:05:00.000Z,2026-06-18T08:04:00.000Z,-1,,OK
TNT_003,BKG_TRP_0022069_01,TRP_0022069,EMP_00872,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-06-19T08:37:00.000Z,2026-06-19T08:39:00.000Z,2,,OK
TNT_001,BKG_TRP_0022070_01,TRP_0022070,EMP_03445,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-20T05:22:00.000Z,2026-06-20T05:20:00.000Z,-2,,OK
TNT_003,BKG_TRP_0022071_01,TRP_0022071,EMP_03439,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-21T13:29:00.000Z,2026-06-21T13:30:00.000Z,1,,OK
TNT_002,BKG_TRP_0022072_01,TRP_0022072,EMP_02784,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-22T08:24:00.000Z,2026-06-22T08:26:00.000Z,2,,OK
TNT_002,BKG_TRP_0022072_02,TRP_0022072,EMP_03349,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-22T08:24:00.000Z,2026-06-22T08:26:00.000Z,2,,OK
TNT_002,BKG_TRP_0022072_03,TRP_0022072,EMP_03763,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-22T08:24:00.000Z,2026-06-22T08:26:00.000Z,2,,OK
TNT_001,BKG_TRP_0022073_01,TRP_0022073,EMP_00700,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-23T05:18:00.000Z,2026-06-23T05:15:00.000Z,-3,FDB_TRP_0022073,OK
TNT_002,BKG_TRP_0022074_01,TRP_0022074,EMP_04242,SITE_HYD_01,SHIFT_EVENING,BOARDED,2026-06-24T13:32:00.000Z,2026-06-24T13:28:00.000Z,-4,,OK
TNT_001,BKG_TRP_0022075_01,TRP_0022075,EMP_02759,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-25T08:03:00.000Z,2026-06-25T08:13:00.000Z,10,FDB_TRP_0022075,OK
TNT_001,BKG_TRP_0022075_02,TRP_0022075,EMP_00875,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-25T08:03:00.000Z,2026-06-25T08:13:00.000Z,10,,OK
TNT_001,BKG_TRP_0022075_03,TRP_0022075,EMP_02379,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-25T08:03:00.000Z,2026-06-25T08:13:00.000Z,10,,OK
TNT_001,BKG_TRP_0022075_04,TRP_0022075,EMP_05887,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-25T08:03:00.000Z,2026-06-25T08:13:00.000Z,10,,OK
TNT_001,BKG_TRP_0022075_05,TRP_0022075,EMP_00610,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-25T08:03:00.000Z,2026-06-25T08:13:00.000Z,10,,OK
TNT_001,BKG_TRP_0022075_06,TRP_0022075,EMP_02205,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-25T08:03:00.000Z,2026-06-25T08:13:00.000Z,10,,OK
TNT_001,BKG_TRP_0022076_01,TRP_0022076,EMP_01064,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-26T21:11:00.000Z,2026-06-26T21:12:00.000Z,1,,OK
TNT_001,BKG_TRP_0022076_02,TRP_0022076,EMP_05998,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-26T21:11:00.000Z,2026-06-26T21:12:00.000Z,1,,OK
TNT_001,BKG_TRP_0022076_03,TRP_0022076,EMP_02584,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-26T21:11:00.000Z,2026-06-26T21:12:00.000Z,1,,OK
TNT_001,BKG_TRP_0022076_04,TRP_0022076,EMP_02594,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-26T21:11:00.000Z,2026-06-26T21:12:00.000Z,1,,OK
TNT_001,BKG_TRP_0022076_05,TRP_0022076,EMP_00151,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-26T21:11:00.000Z,2026-06-26T21:12:00.000Z,1,,OK
TNT_001,BKG_TRP_0022076_06,TRP_0022076,EMP_04545,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-26T21:11:00.000Z,2026-06-26T21:12:00.000Z,1,,OK
TNT_001,BKG_TRP_0022077_01,TRP_0022077,EMP_04953,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-27T08:37:00.000Z,2026-06-27T08:58:00.000Z,21,,OK
TNT_001,BKG_TRP_0022077_02,TRP_0022077,EMP_04596,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-27T08:37:00.000Z,2026-06-27T08:58:00.000Z,21,,OK
TNT_001,BKG_TRP_0022077_03,TRP_0022077,EMP_03551,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-27T08:37:00.000Z,2026-06-27T08:58:00.000Z,21,,OK
TNT_001,BKG_TRP_0022077_04,TRP_0022077,EMP_04037,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-27T08:37:00.000Z,2026-06-27T08:58:00.000Z,21,,OK
TNT_001,BKG_TRP_0022077_05,TRP_0022077,EMP_05172,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-27T08:37:00.000Z,2026-06-27T08:58:00.000Z,21,,OK
TNT_001,BKG_TRP_0022078_01,TRP_0022078,EMP_05121,SITE_BLR_02,SHIFT_DAY,NO_SHOW,2026-06-28T08:21:00.000Z,,,,OK
TNT_002,BKG_TRP_0022079_01,TRP_0022079,EMP_03282,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-06-29T21:34:00.000Z,2026-06-29T21:36:00.000Z,2,,OK
TNT_002,BKG_TRP_0022079_02,TRP_0022079,EMP_00265,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-06-29T21:34:00.000Z,2026-06-29T21:36:00.000Z,2,,OK
TNT_002,BKG_TRP_0022079_03,TRP_0022079,EMP_05593,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-06-29T21:34:00.000Z,2026-06-29T21:36:00.000Z,2,,OK
TNT_002,BKG_TRP_0022079_04,TRP_0022079,EMP_00855,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-06-29T21:34:00.000Z,2026-06-29T21:36:00.000Z,2,,OK
TNT_003,BKG_TRP_0022080_01,TRP_0022080,EMP_05329,SITE_NCR_01,SHIFT_MORNING,BOARDED,2026-06-30T05:37:00.000Z,2026-06-30T05:35:00.000Z,-2,,OK
TNT_002,BKG_TRP_0022081_01,TRP_0022081,EMP_05432,SITE_HYD_02,SHIFT_MORNING,BOARDED,2026-07-01T05:12:00.000Z,2026-07-01T05:08:00.000Z,-4,,OK
TNT_003,BKG_TRP_0022082_01,TRP_0022082,EMP_04792,SITE_NCR_02,SHIFT_DAY,BOARDED,2026-07-02T08:26:00.000Z,2026-07-02T08:30:00.000Z,4,FDB_TRP_0022082,OK
TNT_001,BKG_TRP_0022083_01,TRP_0022083,EMP_03336,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-03T08:13:00.000Z,2026-07-03T08:14:00.000Z,1,,OK
TNT_001,BKG_TRP_0022084_01,TRP_0022084,EMP_00505,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-07-04T13:09:00.000Z,2026-07-04T13:12:00.000Z,3,,OK
TNT_001,BKG_TRP_0022085_01,TRP_0022085,EMP_01484,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-05T08:05:00.000Z,2026-07-05T08:06:00.000Z,1,FDB_TRP_0022085,OK
TNT_002,BKG_TRP_0022086_01,TRP_0022086,EMP_05698,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-07-06T05:21:00.000Z,2026-07-06T05:23:00.000Z,2,FDB_TRP_0022086,OK
TNT_002,BKG_TRP_0022086_02,TRP_0022086,EMP_00860,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-07-06T05:21:00.000Z,2026-07-06T05:23:00.000Z,2,,OK
TNT_002,BKG_TRP_0022086_03,TRP_0022086,EMP_03239,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-07-06T05:21:00.000Z,2026-07-06T05:23:00.000Z,2,,OK
TNT_002,BKG_TRP_0022086_04,TRP_0022086,EMP_02824,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-07-06T05:21:00.000Z,2026-07-06T05:23:00.000Z,2,,OK
TNT_002,BKG_TRP_0022086_05,TRP_0022086,EMP_00584,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-07-06T05:21:00.000Z,2026-07-06T05:23:00.000Z,2,,OK
TNT_002,BKG_TRP_0022086_06,TRP_0022086,EMP_04457,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-07-06T05:21:00.000Z,2026-07-06T05:23:00.000Z,2,,OK
TNT_001,BKG_TRP_0022087_01,TRP_0022087,EMP_05465,SITE_BLR_01,SHIFT_EVENING,NO_SHOW,2026-07-07T13:15:00.000Z,,,,OK
TNT_003,BKG_TRP_0022088_01,TRP_0022088,EMP_00066,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-07-08T13:44:00.000Z,2026-07-08T13:40:00.000Z,-4,,OK
TNT_001,BKG_TRP_0022089_01,TRP_0022089,EMP_02394,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-09T08:26:00.000Z,2026-07-09T08:24:00.000Z,-2,,OK
TNT_002,BKG_TRP_0022090_01,TRP_0022090,EMP_01727,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-07-10T08:11:00.000Z,2026-07-10T08:15:00.000Z,4,,OK
TNT_002,BKG_TRP_0022090_02,TRP_0022090,EMP_00675,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-07-10T08:11:00.000Z,2026-07-10T08:15:00.000Z,4,,OK
TNT_002,BKG_TRP_0022090_03,TRP_0022090,EMP_02846,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-07-10T08:11:00.000Z,2026-07-10T08:15:00.000Z,4,,OK
TNT_001,BKG_TRP_0022091_01,TRP_0022091,EMP_01836,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-11T08:15:00.000Z,2026-07-11T08:16:00.000Z,1,,OK
TNT_001,BKG_TRP_0022092_01,TRP_0022092,EMP_02332,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-12T05:45:00.000Z,2026-07-12T05:44:00.000Z,-1,,OK
TNT_002,BKG_TRP_0022093_01,TRP_0022093,EMP_02256,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-07-13T08:31:00.000Z,2026-07-13T08:29:00.000Z,-2,,OK
TNT_002,BKG_TRP_0022093_02,TRP_0022093,EMP_02700,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-07-13T08:31:00.000Z,2026-07-13T08:29:00.000Z,-2,,OK
TNT_002,BKG_TRP_0022093_03,TRP_0022093,EMP_03074,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-07-13T08:31:00.000Z,2026-07-13T08:29:00.000Z,-2,,OK
TNT_002,BKG_TRP_0022093_04,TRP_0022093,EMP_03345,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-07-13T08:31:00.000Z,2026-07-13T08:29:00.000Z,-2,,OK
TNT_002,BKG_TRP_0022093_05,TRP_0022093,EMP_03011,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-07-13T08:31:00.000Z,2026-07-13T08:29:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022094_01,TRP_0022094,EMP_03757,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-07-14T21:40:00.000Z,2026-07-14T21:40:00.000Z,0,FDB_TRP_0022094,OK
TNT_003,BKG_TRP_0022095_01,TRP_0022095,EMP_01145,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-07-15T08:09:00.000Z,2026-07-15T08:06:00.000Z,-3,,OK
TNT_001,BKG_TRP_0022096_01,TRP_0022096,EMP_05015,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-07-16T05:39:00.000Z,2026-07-16T05:43:00.000Z,4,,OK
TNT_001,BKG_TRP_0022096_02,TRP_0022096,EMP_04747,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-07-16T05:39:00.000Z,2026-07-16T05:43:00.000Z,4,,OK
TNT_003,BKG_TRP_0022097_01,TRP_0022097,EMP_03370,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-07-17T08:18:00.000Z,2026-07-17T08:18:00.000Z,0,,OK
TNT_001,BKG_TRP_0022098_01,TRP_0022098,EMP_05137,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-07-18T21:39:00.000Z,2026-07-18T21:44:00.000Z,5,,OK
TNT_001,BKG_TRP_0022099_01,TRP_0022099,EMP_00063,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-07-19T21:31:00.000Z,2026-07-19T21:33:00.000Z,2,FDB_TRP_0022099,OK
TNT_002,BKG_TRP_0022100_01,TRP_0022100,EMP_04647,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-07-20T08:18:00.000Z,2026-07-20T08:16:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022101_01,TRP_0022101,EMP_05380,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-07-21T13:33:00.000Z,2026-07-21T13:33:00.000Z,0,,OK
TNT_001,BKG_TRP_0022102_01,TRP_0022102,EMP_03581,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-22T05:01:00.000Z,2026-07-22T04:59:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022102_02,TRP_0022102,EMP_01630,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-22T05:01:00.000Z,2026-07-22T04:59:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022102_03,TRP_0022102,EMP_03283,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-22T05:01:00.000Z,2026-07-22T04:59:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022102_04,TRP_0022102,EMP_00919,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-22T05:01:00.000Z,2026-07-22T04:59:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022102_05,TRP_0022102,EMP_01059,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-22T05:01:00.000Z,2026-07-22T04:59:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022103_01,TRP_0022103,EMP_04162,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-07-23T13:24:00.000Z,2026-07-23T13:22:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022104_01,TRP_0022104,EMP_04283,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-07-24T21:12:00.000Z,2026-07-24T21:10:00.000Z,-2,,OK
TNT_002,BKG_TRP_0022105_01,TRP_0022105,EMP_03049,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-07-25T21:43:00.000Z,2026-07-25T21:42:00.000Z,-1,,OK
TNT_003,BKG_TRP_0022106_01,TRP_0022106,EMP_02572,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-07-26T21:05:00.000Z,2026-07-26T21:05:00.000Z,0,,OK
TNT_001,BKG_TRP_0022107_01,TRP_0022107,EMP_02396,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-27T08:31:00.000Z,2026-07-27T08:30:00.000Z,-1,FDB_TRP_0022107,OK
TNT_001,BKG_TRP_0022108_01,TRP_0022108,EMP_05877,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-28T05:27:00.000Z,2026-07-28T05:27:00.000Z,0,,OK
TNT_002,BKG_TRP_0022109_01,TRP_0022109,EMP_02527,SITE_HYD_02,SHIFT_MORNING,NO_SHOW,2026-07-29T05:09:00.000Z,,,,OK
TNT_002,BKG_TRP_0022110_01,TRP_0022110,EMP_04257,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-07-30T08:40:00.000Z,2026-07-30T08:45:00.000Z,5,FDB_TRP_0022110,OK
TNT_001,BKG_TRP_0022111_01,TRP_0022111,EMP_03966,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-31T08:44:00.000Z,2026-07-31T08:44:00.000Z,0,FDB_TRP_0022111,OK
TNT_001,BKG_TRP_0022111_02,TRP_0022111,EMP_02379,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-31T08:44:00.000Z,2026-07-31T08:44:00.000Z,0,,OK
TNT_001,BKG_TRP_0022111_03,TRP_0022111,EMP_01859,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-31T08:44:00.000Z,2026-07-31T08:44:00.000Z,0,,OK
TNT_002,BKG_TRP_0022112_01,TRP_0022112,EMP_02175,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-08-01T05:19:00.000Z,2026-08-01T05:22:00.000Z,3,,OK
TNT_001,BKG_TRP_0022113_01,TRP_0022113,EMP_02584,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-08-02T21:09:00.000Z,2026-08-02T21:09:00.000Z,0,,OK
TNT_002,BKG_TRP_0022114_01,TRP_0022114,EMP_01587,SITE_HYD_01,SHIFT_EVENING,TRIP_CANCELLED,2026-08-03T13:45:00.000Z,,,,OK
TNT_003,BKG_TRP_0022115_01,TRP_0022115,EMP_01242,SITE_NCR_02,SHIFT_EVENING,BOARDED,2026-08-04T13:03:00.000Z,2026-08-04T13:00:00.000Z,-3,,OK
TNT_003,BKG_TRP_0022115_02,TRP_0022115,EMP_05464,SITE_NCR_02,SHIFT_EVENING,BOARDED,2026-08-04T13:03:00.000Z,2026-08-04T13:00:00.000Z,-3,,OK
TNT_003,BKG_TRP_0022115_03,TRP_0022115,EMP_05851,SITE_NCR_02,SHIFT_EVENING,BOARDED,2026-08-04T13:03:00.000Z,2026-08-04T13:00:00.000Z,-3,,OK
TNT_001,BKG_TRP_0022116_01,TRP_0022116,EMP_00342,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-08-05T05:32:00.000Z,2026-08-05T05:30:00.000Z,-2,FDB_TRP_0022116,OK
TNT_001,BKG_TRP_0022117_01,TRP_0022117,EMP_00528,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-06T13:38:00.000Z,2026-08-06T13:35:00.000Z,-3,,OK
TNT_001,BKG_TRP_0022117_02,TRP_0022117,EMP_03093,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-06T13:38:00.000Z,2026-08-06T13:35:00.000Z,-3,,OK
TNT_001,BKG_TRP_0022117_03,TRP_0022117,EMP_01756,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-06T13:38:00.000Z,2026-08-06T13:35:00.000Z,-3,,OK
TNT_001,BKG_TRP_0022117_04,TRP_0022117,EMP_05504,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-06T13:38:00.000Z,2026-08-06T13:35:00.000Z,-3,,OK
TNT_001,BKG_TRP_0022117_05,TRP_0022117,EMP_00244,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-06T13:38:00.000Z,2026-08-06T13:35:00.000Z,-3,,OK
TNT_001,BKG_TRP_0022118_01,TRP_0022118,EMP_04512,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-08-07T21:40:00.000Z,2026-08-07T21:47:00.000Z,7,,OK
TNT_001,BKG_TRP_0022119_01,TRP_0022119,EMP_04176,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-08-08T13:40:00.000Z,2026-08-08T13:41:00.000Z,1,,OK
TNT_001,BKG_TRP_0022120_01,TRP_0022120,EMP_04214,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-08-09T08:13:00.000Z,2026-08-09T08:16:00.000Z,3,FDB_TRP_0022120,OK
TNT_001,BKG_TRP_0022120_02,TRP_0022120,EMP_00074,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-08-09T08:13:00.000Z,2026-08-09T08:16:00.000Z,3,,OK
TNT_001,BKG_TRP_0022120_03,TRP_0022120,EMP_00649,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-08-09T08:13:00.000Z,2026-08-09T08:16:00.000Z,3,,OK
TNT_001,BKG_TRP_0022121_01,TRP_0022121,EMP_00321,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-10T08:33:00.000Z,2026-08-10T08:31:00.000Z,-2,,OK
TNT_001,BKG_TRP_0022121_02,TRP_0022121,EMP_04396,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-10T08:33:00.000Z,2026-08-10T08:31:00.000Z,-2,,OK
