tenant_id,employee_token,site_id,shift_id,business_unit,active_flag
TNT_002,EMP_03132,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03133,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03134,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03135,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03136,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03137,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03138,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03139,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03140,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,false
TNT_001,EMP_03141,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03142,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03143,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_03144,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03145,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03146,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03147,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_03148,SITE_NCR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03149,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03150,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03151,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03152,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_03153,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03154,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03155,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03156,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03157,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03158,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03159,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03160,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03161,SITE_NCR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_03162,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03163,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03164,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_03165,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03166,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03167,SITE_HYD_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03168,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03169,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03170,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03171,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03172,SITE_HYD_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_03173,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03174,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03175,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03176,SITE_HYD_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03177,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_03178,SITE_NCR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03179,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03180,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03181,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03182,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03183,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03184,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03185,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03186,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_03187,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03188,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03189,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03190,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03191,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_03192,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03193,SITE_HYD_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03194,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03195,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03196,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_03197,SITE_NCR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03198,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03199,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03200,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03201,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03202,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03203,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03204,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03205,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_03206,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03207,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_03208,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03209,SITE_HYD_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_03210,SITE_HYD_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03211,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03212,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03213,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03214,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03215,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03216,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03217,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03218,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03219,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03220,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03221,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_03222,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03223,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_03224,SITE_NCR_01,SHIFT_NIGHT,SUPPORT,true
TNT_003,EMP_03225,SITE_NCR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03226,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_03227,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03228,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03229,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03230,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03231,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03232,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03233,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03234,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03235,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_03236,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03237,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03238,SITE_HYD_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_03239,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03240,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03241,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03242,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03243,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03244,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03245,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03246,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03247,SITE_HYD_01,SHIFT_DAY,SUPPORT,false
TNT_001,EMP_03248,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03249,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_03250,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03251,SITE_HYD_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03252,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03253,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03254,SITE_NCR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03255,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03256,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_03257,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03258,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_03259,SITE_HYD_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_03260,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03261,SITE_NCR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03262,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03263,SITE_HYD_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03264,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03265,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_03266,SITE_NCR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03267,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03268,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03269,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03270,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03271,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03272,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_03273,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03274,SITE_NCR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_03275,SITE_HYD_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_03276,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_03277,SITE_NCR_02,SHIFT_MORNING,SUPPORT,true
TNT_003,EMP_03278,SITE_NCR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_03279,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03280,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03281,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03282,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03283,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03284,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03285,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_03286,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03287,SITE_NCR_01,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_03288,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03289,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_03290,SITE_NCR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03291,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03292,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03293,SITE_HYD_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03294,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03295,SITE_HYD_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03296,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03297,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03298,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03299,SITE_NCR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_03300,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03301,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03302,SITE_NCR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03303,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_03304,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03305,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_03306,SITE_NCR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03307,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03308,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03309,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03310,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_03311,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03312,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_03313,SITE_HYD_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03314,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03315,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03316,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_03317,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_03318,SITE_NCR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03319,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03320,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03321,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03322,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_03323,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03324,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_03325,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03326,SITE_NCR_02,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_03327,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03328,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03329,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_03330,SITE_HYD_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_03331,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03332,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03333,SITE_NCR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03334,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03335,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03336,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03337,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03338,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03339,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03340,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_03341,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03342,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03343,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_03344,SITE_NCR_02,SHIFT_NIGHT,OPERATIONS,false
TNT_002,EMP_03345,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03346,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_03347,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03348,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03349,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03350,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_03351,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03352,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_003,EMP_03353,SITE_NCR_01,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_03354,SITE_NCR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03355,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03356,SITE_NCR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_03357,SITE_HYD_02,SHIFT_NIGHT,SUPPORT,true
TNT_003,EMP_03358,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_03359,SITE_NCR_01,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03360,SITE_NCR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03361,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,false
TNT_001,EMP_03362,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03363,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03364,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03365,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03366,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03367,SITE_NCR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03368,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03369,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03370,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03371,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_03372,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03373,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03374,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03375,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03376,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03377,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03378,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03379,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03380,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03381,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_03382,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_03383,SITE_HYD_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03384,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03385,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03386,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_03387,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03388,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_03389,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03390,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_03391,SITE_HYD_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_03392,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03393,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_03394,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03395,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_03396,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03397,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_03398,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03399,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03400,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_03401,SITE_NCR_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03402,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03403,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_03404,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03405,SITE_HYD_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_03406,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03407,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03408,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_03409,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03410,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_03411,SITE_NCR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03412,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03413,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03414,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_03415,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03416,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03417,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_03418,SITE_NCR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_03419,SITE_HYD_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03420,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_03421,SITE_HYD_02,SHIFT_NIGHT,SUPPORT,true
TNT_003,EMP_03422,SITE_NCR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_03423,SITE_NCR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_03424,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03425,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03426,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03427,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03428,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_03429,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03430,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03431,SITE_BLR_01,SHIFT_DAY,OPERATIONS,false
TNT_001,EMP_03432,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_03433,SITE_NCR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03434,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_03435,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_03436,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03437,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03438,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_03439,SITE_NCR_01,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_03440,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03441,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_03442,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_03443,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_03444,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03445,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_03446,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_03447,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
